"StationID_Master"	"ChemSampleID"	"Arsenic_inorg_f_ug_L"	"Arsenic_inorg_uf_ug_L"	"CaCO3_uf_mg_L"	"Calcium_uf_mg_L"	"Carbon_f_mg_L"	"Carbon_uf_mg_L"	"Chloride_uf_mg_L"	"Copper_uf_ug_L"	"CrossSectionalArea_calc"	"Depth_ft"	"DO_f_%"	"DO_f_mg_L"	"Ecoli_uf_CFU_100"	"Flow_cfs"	"Flow_ft_sec"	"Hardness_CaCO3_MgCO3_calc_mg_L"	"HydrogenCarbonate_uf_mg_L"	"Kjeldahl_N_uf_mg_L"	"Lead_cmpdsInorg_uf_mg_L"	"Magnesium_uf_mg_L"	"Manganese_uf_ug_L"	"Mercury_elemental_uf_mg_L"	"NH3_N_uf_mg_L"	"NO3NO2_uf_mg_L"	"pH_SU"	"Phosphorus_uf_mg_L"	"Potassium_uf_mg_L"	"Sodium_uf_mg_L"	"SpecCond_umhos_cm"	"StreamWidth_ft"	"Sulfate_uf_mg_L"	"TDS_f_mg_L"	"Temp_degC"	"TSS_susp_mg_L"	"Turbidity_NTU"
"236"	"SRUEF000.87"	"SRUEF000.87_2016-03-30"	NA	NA	NA	0.463054187192118	NA	NA	NA	NA	0.319767441860465	0.371428571428571	0.8	0.905882352941176	0.0189873417721519	0.591911764705882	NA	NA	NA	NA	NA	0.302013422818792	0.305343511450382	NA	NA	NA	0.138181818181818	NA	NA	0.199029126213592	0.401459854014599	0.37914691943128	0.638743455497382	0.479674796747967	0.036231884057971	0.35672514619883	0.732510288065844
"237"	"SRUEF000.87"	"SRUEF000.87_2016-06-13"	NA	NA	NA	0.551724137931034	NA	NA	NA	NA	NA	0.157142857142857	0.937254901960784	0.133333333333333	0.632911392405063	0.0147058823529412	NA	NA	NA	0.609375	NA	0.389261744966443	0.396946564885496	NA	NA	NA	0.352727272727273	NA	0.353846153846154	0.509708737864078	0.478102189781022	0	0.581151832460733	0.548780487804878	0.960144927536232	0.444444444444444	0.716049382716049
"238"	"SRUNF002.31"	"SRUNF002.31_2013-09-17"	NA	NA	NA	0.472906403940887	NA	NA	NA	NA	0.872093023255814	0.980952380952381	0.156862745098039	0.0235294117647059	0.689873417721519	0.694852941176471	0.186274509803922	0.37125748502994	NA	0.828125	NA	0.315436241610738	0.67175572519084	NA	0.258064516129032	NA	0.0545454545454545	NA	NA	0.252427184466019	0.394160583941606	0.725118483412322	0.0732984293193717	0.398373983739837	0.880434782608696	0.596491228070175	0.670781893004115
"239"	"SRUNF002.31"	"SRUNF002.31_2013-10-21"	NA	NA	NA	0.536945812807882	NA	NA	NA	NA	0.546511627906977	0.657142857142857	0.47843137254902	0.854901960784314	0.651898734177215	0.257352941176471	NA	0.395209580838323	NA	0.6796875	NA	0.315436241610738	0.969465648854962	NA	NA	0.957142857142857	0.225454545454545	0.811688311688312	NA	0.509708737864078	0.547445255474453	0.530805687203792	0.633507853403141	0.630081300813008	0.423913043478261	0.923976608187134	0.773662551440329
"240"	"SRUNF002.31"	"SRUNF002.31_2014-04-16"	NA	NA	NA	0.394088669950739	NA	NA	0.651685393258427	NA	0.569767441860465	0.719047619047619	0.149019607843137	0.882352941176471	0.0189873417721519	0.3125	NA	0.269461077844311	NA	1	NA	NA	0.954198473282443	NA	NA	0.814285714285714	0.105454545454545	0.233766233766234	0.569230769230769	0.422330097087379	0.45985401459854	0.450236966824645	0.68586387434555	0.463414634146341	0.144927536231884	0.269005847953216	0.526748971193416
"241"	"SRUNF002.31"	"SRUNF002.31_2014-05-19"	NA	NA	NA	0.187192118226601	NA	NA	0.550561797752809	NA	0.395348837209302	0.314285714285714	1	0.925490196078431	NA	0.128676470588235	NA	NA	NA	0.890625	0.222222222222222	NA	0.816793893129771	NA	NA	0.585714285714286	0.992727272727273	NA	0.669230769230769	0.441747572815534	0.324817518248175	0.478672985781991	0.612565445026178	0.398373983739837	0.902173913043478	0.350877192982456	0.827160493827161
"242"	"SRUUE000.03"	"SRUUE000.03_2015-09-02"	NA	NA	NA	0.714285714285714	NA	NA	0.112359550561798	NA	0.261627906976744	0.657142857142857	0.556862745098039	0.16078431372549	0.892405063291139	0.400735294117647	NA	0.610778443113772	NA	NA	NA	0.516778523489933	0.877862595419847	NA	NA	NA	0.0472727272727273	0.714285714285714	0.0538461538461538	0.422330097087379	0.536496350364963	0.127962085308057	0.518324607329843	0.495934959349593	0.623188405797101	0.865497076023392	0.621399176954732
"243"	"SRUUE000.03"	"SRUUE000.03_2015-10-19"	NA	NA	NA	0.610837438423645	NA	NA	0.269662921348315	NA	0.0581395348837209	0.404761904761905	NA	NA	0.582278481012658	0.308823529411765	NA	0.479041916167665	NA	0.59375	NA	NA	0.778625954198473	NA	NA	NA	0.189090909090909	0.558441558441558	0.246153846153846	0.480582524271845	0.532846715328467	0.104265402843602	0.544502617801047	0.491869918699187	0.608695652173913	0.900584795321637	0.958847736625514
"244"	"SRUUE000.03"	"SRUUE000.03_2016-03-30"	NA	NA	NA	0.413793103448276	NA	NA	NA	NA	0.13953488372093	0.447619047619048	0.796078431372549	0.898039215686275	NA	0.448529411764706	NA	NA	NA	NA	NA	0.25503355704698	0.564885496183206	NA	NA	NA	0.130909090909091	NA	NA	0.150485436893204	0.339416058394161	0.104265402843602	0.68586387434555	0.373983739837398	0.0471014492753623	0.777777777777778	0.909465020576132
"245"	"SRUUE000.03"	"SRUUE000.03_2016-06-13"	NA	0	NA	0.679802955665025	NA	NA	NA	0.714285714285714	NA	0.676190476190476	0.690196078431373	0.0941176470588235	0.791139240506329	0.0625	NA	NA	NA	0.84375	0.666666666666667	0.496644295302013	0.938931297709924	NA	NA	NA	0.545454545454545	0.967532467532468	0.223076923076923	0.645631067961165	0.481751824817518	0.00947867298578199	0.518324607329843	0.577235772357724	0.905797101449275	0.994152046783626	0.995884773662551
"246"	"SRWFB005.34"	"SRWFB005.34_2007-07-31"	NA	NA	0.233870967741935	0.172413793103448	NA	NA	NA	NA	0.825581395348837	0.514285714285714	0.427450980392157	0.635294117647059	0.493670886075949	0.926470588235294	0.794117647058823	0.0898203592814371	0.266129032258065	NA	NA	0.0671140939597315	NA	NA	NA	0.0857142857142857	0.909090909090909	NA	0.861538461538462	0.597087378640777	0.218978102189781	0.90521327014218	NA	0.365853658536585	0.891304347826087	NA	0.530864197530864
"247"	"SRWFB005.34"	"SRWFB005.34_2007-10-22"	NA	NA	0.298387096774194	0.192118226600985	NA	NA	NA	NA	0.924418604651163	0.957142857142857	0.882352941176471	0.976470588235294	NA	0.845588235294118	0.323529411764706	0.11377245508982	0.362903225806452	NA	NA	0.0671140939597315	NA	NA	NA	NA	0.614545454545455	0.266233766233766	0.938461538461538	0.713592233009709	0.262773722627737	0.862559241706161	NA	0.247967479674797	0.101449275362319	NA	0.0946502057613169
"248"	"SRWFB005.34"	"SRWFB005.34_2008-04-23"	NA	NA	0.0645161290322581	NA	NA	NA	NA	NA	1	0.976190476190476	0.0235294117647059	0.356862745098039	0.227848101265823	0.992647058823529	0.931372549019608	0.0538922155688623	0.0806451612903226	0.1796875	NA	NA	NA	NA	NA	0.214285714285714	0.258181818181818	0.025974025974026	NA	NA	0.0948905109489051	0.990521327014218	0.298429319371728	0.113821138211382	0.728260869565217	NA	0.633744855967078
"249"	"SRWFB005.34"	"SRWFB005.34_2008-06-17"	NA	NA	0.17741935483871	NA	NA	NA	NA	NA	0.918604651162791	0.814285714285714	0.568627450980392	0.643137254901961	0.746835443037975	0.915441176470588	0.764705882352941	0.0419161676646707	0.201612903225806	NA	NA	NA	NA	NA	NA	0.657142857142857	0.945454545454545	0.662337662337662	NA	NA	0.153284671532847	0.95260663507109	NA	0.207317073170732	0.971014492753623	NA	0.465020576131687
"250"	"SRWFB005.34"	"SRWFB005.34_2008-10-22"	NA	NA	NA	NA	NA	NA	NA	NA	0.936046511627907	0.89047619047619	0.607843137254902	0.627450980392157	NA	0.911764705882353	0.735294117647059	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.676363636363636	NA	NA	NA	0.18978102189781	0.943127962085308	NA	0.991869918699187	0.22463768115942	NA	0.333333333333333
"251"	"SRWFB005.34"	"SRWFB005.34_2013-09-16"	NA	NA	NA	0.38423645320197	NA	NA	NA	NA	0.994186046511628	0.985714285714286	0.886274509803922	0.803921568627451	0.740506329113924	1	NA	0.245508982035928	NA	0.8125	NA	0.241610738255034	0.740458015267176	NA	0.451612903225806	NA	0.276363636363636	NA	NA	0.446601941747573	0.284671532846715	0.957345971563981	0.308900523560209	0.313008130081301	0.605072463768116	0.824561403508772	0.802469135802469
"252"	"SRWLD000.86"	"SRWLD000.86_2013-09-17"	NA	NA	NA	0.61576354679803	NA	NA	NA	NA	0.767441860465116	0.857142857142857	0.517647058823529	0.258823529411765	0.575949367088608	0.602941176470588	NA	0.514970059880239	NA	0.4765625	NA	0.442953020134228	0.145038167938931	NA	0.483870967741935	NA	0.250909090909091	NA	NA	0.485436893203884	0.529197080291971	0.758293838862559	0.424083769633508	0.398373983739837	0.594202898550725	0.43859649122807	0.432098765432099
"253"	"SRWLD000.86"	"SRWLD000.86_2013-10-22"	NA	NA	NA	0.541871921182266	NA	NA	NA	NA	0.215116279069767	0.295238095238095	0.568627450980392	0.952941176470588	0.962025316455696	0.110294117647059	NA	0.455089820359281	NA	0.53125	NA	0.402684563758389	NA	NA	NA	NA	0.738181818181818	NA	NA	0.179611650485437	0.777372262773723	0.265402843601896	0.49738219895288	0.82520325203252	0.311594202898551	0.116959064327485	0.251028806584362
"254"	"SRWLD000.86"	"SRWLD000.86_2014-04-15"	NA	NA	NA	0.344827586206897	NA	NA	0.292134831460674	NA	0.127906976744186	0.0619047619047619	0.215686274509804	0.807843137254902	NA	0.110294117647059	NA	0.263473053892216	NA	0.953125	NA	NA	0.0305343511450382	NA	NA	NA	0.658181818181818	0.00649350649350649	NA	0.106796116504854	0.262773722627737	0.293838862559242	0.581151832460733	0.101626016260163	0.195652173913043	0.128654970760234	0.242798353909465
"255"	"UGCOL003.48"	"UGCOL003.48_2005-08-16"	NA	NA	0.741935483870968	0.866995073891626	NA	NA	0.887640449438202	NA	NA	NA	0.576470588235294	0.141176470588235	0.493670886075949	0.213235294117647	NA	0.892215568862275	0.82258064516129	0.4140625	NA	0.885906040268456	NA	NA	NA	0.157142857142857	0.694545454545455	0.344155844155844	0.407692307692308	0.844660194174757	0.817518248175182	NA	NA	0.796747967479675	0.503623188405797	NA	0.316872427983539
"256"	"UGCOL003.48"	"UGCOL003.48_2008-09-22"	NA	NA	0.766129032258065	0.847290640394089	NA	NA	0.707865168539326	NA	0.441860465116279	0.271428571428571	NA	NA	0.0949367088607595	0.110294117647059	0.0784313725490196	NA	0.717741935483871	NA	NA	NA	NA	NA	NA	0.0142857142857143	0.443636363636364	0.266233766233766	NA	NA	0.755474452554745	0.677725118483412	0.581151832460733	0.792682926829268	0.300724637681159	0.0292397660818713	0.296296296296296
"257"	"UGCOL003.48"	"UGCOL003.48_2008-11-17"	NA	NA	0.782258064516129	NA	NA	NA	0.797752808988764	NA	NA	NA	0.274509803921569	0.690196078431373	NA	0.5	NA	0.838323353293413	0.838709677419355	0.2734375	NA	NA	NA	NA	0	0	0.876363636363636	0.474025974025974	NA	NA	0.762773722627737	NA	0.267015706806283	0.776422764227642	0.231884057971014	NA	0.300411522633745
"258"	"UGCOL003.48"	"UGCOL003.48_2009-03-31"	NA	NA	0.604838709677419	0.768472906403941	NA	NA	0.775280898876405	NA	NA	0.738095238095238	0.337254901960784	0.258823529411765	0.0949367088607595	0.580882352941177	0.362745098039216	0.718562874251497	0.604838709677419	NA	NA	0.751677852348993	0.908396946564885	NA	NA	0.442857142857143	0.512727272727273	NA	NA	NA	0.68978102189781	0.663507109004739	0.759162303664921	0.752032520325203	0.416666666666667	0.883040935672515	0.551440329218107
"259"	"UGCOL003.48"	"UGCOL003.48_2009-06-16"	NA	NA	0.733870967741935	0.832512315270936	NA	NA	0.719101123595506	NA	NA	NA	0.929411764705882	0.274509803921569	0.936708860759494	0.5	NA	0.81437125748503	0.774193548387097	0.25	NA	0.812080536912752	NA	NA	NA	0.385714285714286	0.785454545454545	0.474025974025974	NA	NA	0.781021897810219	NA	NA	0.808943089430894	0.851449275362319	NA	0.358024691358025
"260"	"UGCOL003.48"	"UGCOL003.48_2014-09-04"	NA	NA	NA	0.857142857142857	NA	NA	0.820224719101124	NA	0.337209302325581	0.20952380952381	0.133333333333333	0.470588235294118	0.569620253164557	0.5	NA	0.88622754491018	NA	NA	NA	0.885906040268456	0.435114503816794	NA	NA	NA	0	0.603896103896104	0.453846153846154	0.781553398058252	0.996350364963504	0.554502369668246	1	0.975609756097561	0.289855072463768	0.0818713450292398	0.160493827160494
"261"	"UGCOL003.48"	"UGCOL003.48_2014-11-17"	NA	NA	NA	0.802955665024631	NA	NA	0.808988764044944	NA	0.151162790697674	0.0285714285714286	0.713725490196078	0.823529411764706	0.0949367088607595	0.227941176470588	NA	0.790419161676647	NA	NA	NA	0.791946308724832	0.648854961832061	NA	NA	NA	0.178181818181818	0.584415584415584	0.323076923076923	0.752427184466019	0.740875912408759	0.431279620853081	0.979057591623037	0.764227642276423	0.13768115942029	0.0760233918128655	0.255144032921811
"262"	"UGCOL003.48"	"UGCOL003.48_2015-02-17"	NA	NA	NA	0.763546798029557	NA	NA	0.842696629213483	NA	0.633720930232558	0.619047619047619	0.827450980392157	0.725490196078431	NA	0.779411764705882	NA	0.74251497005988	NA	NA	NA	0.76510067114094	0.145038167938931	NA	NA	0.585714285714286	0.327272727272727	0.441558441558442	0.3	0.679611650485437	0.711678832116788	0.649289099526066	0.989528795811518	0.739837398373984	0.322463768115942	0.385964912280702	0.444444444444444
"263"	"UGCOL003.48"	"UGCOL003.48_2015-06-03"	0.857142857142857	0.666666666666667	NA	0.862068965517241	NA	NA	0.865168539325843	NA	0.406976744186047	0.514285714285714	0.588235294117647	0.36078431372549	NA	0.110294117647059	NA	0.892215568862275	NA	NA	NA	0.906040268456376	0.221374045801527	NA	NA	0.657142857142857	0.629090909090909	0.642857142857143	0.438461538461538	0.839805825242718	0.835766423357664	0.478672985781991	0.942408376963351	0.841463414634146	0.38768115942029	0.157894736842105	0.189300411522634
"264"	"UGEEG001.57"	"UGEEG001.57_2014-09-03"	NA	NA	NA	0.931034482758621	NA	NA	0.404494382022472	NA	0.0465116279069767	0.157142857142857	0.168627450980392	0.149019607843137	0.784810126582278	0.128676470588235	NA	0.92814371257485	NA	NA	NA	0.966442953020134	NA	NA	NA	NA	0.374545454545455	0.883116883116883	0.669230769230769	0.733009708737864	0.934306569343066	0.151658767772512	0.649214659685864	0.898373983739837	0.91304347826087	0.526315789473684	0.00823045267489712
"265"	"UGEEG001.57"	"UGEEG001.57_2014-11-14"	NA	NA	NA	0.802955665024631	NA	NA	0.561797752808989	NA	0.0116279069767442	0.119047619047619	0.815686274509804	0.584313725490196	0.474683544303797	0.227941176470588	NA	0.850299401197605	NA	NA	NA	0.919463087248322	0.0229007633587786	NA	NA	NA	0.556363636363636	0.896103896103896	0.469230769230769	0.611650485436893	0.773722627737226	0.042654028436019	0.816753926701571	0.853658536585366	0.409420289855072	NA	0.0823045267489712
"266"	"UGEEG001.57"	"UGEEG001.57_2015-03-24"	NA	NA	NA	0.724137931034483	NA	NA	0.595505617977528	NA	0.11046511627907	0.552380952380952	0.756862745098039	0.396078431372549	NA	0.426470588235294	NA	0.724550898203593	NA	NA	NA	0.778523489932886	0.083969465648855	NA	NA	0.657142857142857	0.218181818181818	0.116883116883117	0.4	0.524271844660194	0.686131386861314	0.0616113744075829	0.890052356020942	0.731707317073171	0.644927536231884	0.450292397660819	0.407407407407407
"267"	"UGEEG001.57"	"UGEEG001.57_2015-05-19"	0.285714285714286	0.166666666666667	NA	0.812807881773399	NA	NA	0.561797752808989	NA	NA	0.371428571428571	0.717647058823529	0.156862745098039	0.379746835443038	0.360294117647059	NA	0.832335329341317	NA	NA	NA	0.912751677852349	0.0534351145038168	NA	NA	NA	0.72	0.844155844155844	0.461538461538462	0.567961165048544	0.766423357664234	0.265402843601896	0.858638743455497	0.857723577235772	0.898550724637681	NA	0.205761316872428
"268"	"UGKPK000.12"	"UGKPK000.12_2005-08-17"	NA	NA	0.887096774193548	0.955665024630542	NA	NA	NA	NA	0.645348837209302	0.447619047619048	0.615686274509804	0.274509803921569	0.905063291139241	0.654411764705882	0.372549019607843	0.916167664670659	0.935483870967742	0.1953125	NA	0.926174496644295	NA	NA	NA	NA	0.927272727272727	0.967532467532468	0.776923076923077	0.893203883495146	0.905109489051095	0.725118483412322	NA	0.943089430894309	0.884057971014493	0.801169590643275	0.806584362139918
"269"	"UGKPK000.12"	"UGKPK000.12_2005-10-25"	NA	NA	0.935483870967742	0.960591133004926	NA	NA	NA	NA	0.523255813953488	0.404761904761905	0.403921568627451	0.537254901960784	NA	0.654411764705882	0.53921568627451	0.934131736526946	0.951612903225806	0.0390625	NA	0.932885906040268	NA	NA	NA	NA	0.84	0.74025974025974	0.5	0.898058252427185	0.89051094890511	0.582938388625592	NA	0.902439024390244	0.438405797101449	NA	0.201646090534979
"270"	"UGKPK000.12"	"UGKPK000.12_2006-04-04"	NA	NA	0.790322580645161	0.866995073891626	NA	NA	NA	NA	0.773255813953488	0.580952380952381	0.290196078431373	0.290196078431373	0.563291139240506	0.772058823529412	0.382352941176471	0.838323353293413	0.838709677419355	0.15625	NA	0.812080536912752	NA	NA	NA	NA	0.76	0.714285714285714	0.392307692307692	0.849514563106796	0.72992700729927	0.834123222748815	0.905759162303665	0.772357723577236	0.547101449275362	0.95906432748538	0.506172839506173
"271"	"UGKPK011.18"	"UGKPK011.18_2008-09-24"	NA	NA	0.274193548387097	0.408866995073892	NA	NA	0.404494382022472	NA	0.267441860465116	0.0761904761904762	0.517647058823529	0.937254901960784	NA	0.408088235294118	0.42156862745098	NA	0.225806451612903	NA	NA	NA	NA	NA	NA	0.342857142857143	0.2	0.116883116883117	NA	NA	0.346715328467153	0.582938388625592	0.424083769633508	0.101626016260163	0.105072463768116	NA	0.382716049382716
"272"	"UGKPK011.18"	"UGKPK011.18_2008-11-19"	NA	NA	0.258064516129032	NA	NA	NA	NA	NA	NA	0.633333333333333	0.466666666666667	0.725490196078431	NA	0.470588235294118	0.441176470588235	0.323353293413174	0.290322580645161	NA	NA	NA	NA	NA	0.645161290322581	0.485714285714286	0.836363636363636	0.337662337662338	NA	NA	0.208029197080292	0.52132701421801	0.607329842931937	0.215447154471545	0.0398550724637681	NA	NA
"273"	"UGKPK011.18"	"UGKPK011.18_2009-07-30"	NA	NA	0.403225806451613	0.443349753694581	NA	NA	NA	NA	NA	0.942857142857143	0.552941176470588	0.32156862745098	NA	0.591911764705882	NA	0.395209580838323	0.338709677419355	NA	NA	0.442953020134228	0.824427480916031	NA	NA	NA	0.818181818181818	0.844155844155844	NA	0.252427184466019	1	0.33175355450237	NA	0.227642276422764	0.355072463768116	0.847953216374269	0.522633744855967
"274"	"UGKPK011.18"	"UGKPK011.18_2011-08-17"	NA	NA	0.653225806451613	0.832512315270936	0.636363636363636	0.454545454545455	NA	NA	NA	NA	0.341176470588235	0.462745098039216	0.430379746835443	0.0845588235294118	NA	0.772455089820359	0.620967741935484	NA	NA	0.697986577181208	0.709923664122137	NA	NA	0.542857142857143	0.563636363636364	0.844155844155844	0.984615384615385	0.485436893203884	0.759124087591241	NA	0.93717277486911	0.914634146341463	0.652173913043478	NA	0.131687242798354
"275"	"UGKPK011.18"	"UGKPK011.18_2011-10-26"	NA	NA	0.508064516129032	0.679802955665025	0.318181818181818	0	NA	NA	NA	0.0761904761904762	0.0509803921568627	0.607843137254902	0.0189873417721519	0.0330882352941176	0.107843137254902	0.622754491017964	0.459677419354839	0.703125	0.777777777777778	0.523489932885906	0.977099236641221	NA	NA	0.428571428571429	0.72	0.948051948051948	NA	0.252427184466019	0.569343065693431	0.208530805687204	0.732984293193717	0.483739837398374	0.210144927536232	0.947368421052632	0.0288065843621399
"276"	"UGKPK011.18"	"UGKPK011.18_2012-04-26"	NA	NA	0.17741935483871	0.364532019704433	NA	NA	0.674157303370786	NA	NA	0.942857142857143	0.0274509803921569	0.337254901960784	NA	0.408088235294118	0.490196078431373	0.227544910179641	0.145161290322581	0.875	NA	0.214765100671141	0.511450381679389	NA	NA	NA	0.0181818181818182	NA	NA	0.0145631067961165	0.321167883211679	0.104265402843602	0.581151832460733	0.264227642276423	0.347826086956522	NA	0.448559670781893
"277"	"UGKPK011.18"	"UGKPK011.18_2012-06-19"	NA	NA	0.451612903225806	0.61576354679803	NA	NA	NA	NA	NA	0.0285714285714286	0.0431372549019608	0.0196078431372549	0.835443037974684	0.466911764705882	0.215686274509804	0.526946107784431	0.42741935483871	0.828125	NA	0.416107382550336	0.984732824427481	NA	NA	NA	0.112727272727273	NA	NA	0.300970873786408	0.485401459854015	0.023696682464455	0.638743455497382	0.613821138211382	0.807971014492754	NA	0.11522633744856
"278"	"UGKPK011.18"	"UGKPK011.18_2014-11-14"	NA	NA	NA	0.374384236453202	NA	NA	0.595505617977528	NA	0.11046511627907	0.271428571428571	0.596078431372549	0.435294117647059	NA	0.367647058823529	NA	0.281437125748503	NA	NA	NA	NA	0.847328244274809	NA	NA	NA	0.123636363636364	0.0454545454545455	0.0153846153846154	0.0242718446601942	0.405109489051095	0.175355450236967	0.476439790575916	0.33739837398374	0.33695652173913	0.12280701754386	0.181069958847737
"279"	"UGKPK011.18"	"UGKPK011.18_2015-03-24"	NA	NA	NA	0.182266009852217	NA	NA	0.696629213483146	NA	0.447674418604651	0.552380952380952	0.768627450980392	0.235294117647059	NA	0.705882352941177	NA	NA	NA	NA	NA	NA	0.809160305343511	NA	NA	NA	0.0763636363636364	0.0974025974025974	NA	0.0194174757281553	0.288321167883212	0.511848341232227	0.544502617801047	0.268292682926829	0.829710144927536	0.456140350877193	0.423868312757202
"280"	"UGKPK011.18"	"UGKPK011.18_2015-05-20"	NA	NA	NA	0.389162561576355	NA	NA	0.528089887640449	NA	NA	0.157142857142857	0.694117647058824	0.654901960784314	NA	0.452205882352941	NA	0.287425149700599	NA	NA	NA	NA	0.0763358778625954	NA	NA	0.585714285714286	0.327272727272727	0.285714285714286	0.0846153846153846	0.0533980582524272	0.427007299270073	0.450236966824645	0.664921465968586	0.439024390243902	0.27536231884058	NA	0.148148148148148
"281"	"UGLIT002.62"	"UGLIT002.62_2014-09-04"	NA	NA	NA	0.901477832512315	NA	NA	0.629213483146067	NA	NA	0.00476190476190476	0.215686274509804	0.501960784313725	0.930379746835443	0.985294117647059	NA	0.874251497005988	NA	NA	NA	0.859060402684564	0.389312977099237	NA	NA	NA	0.858181818181818	0.811688311688312	0.638461538461538	0.747572815533981	0.872262773722628	0.028436018957346	0.994764397905759	0.873983739837398	0.518115942028985	NA	0.300411522633745
