StationID_Master	COMID	clust	SampDate	SampYear	ChemSampleID	PhabSampID	FldChemSampID	FlowSampID	BMISampID	AlgSampID	EpiphyteSampID	IntegAlgSampID	MacroalgSampID	MicroalgSampID
403S07227	17567931	5	6/27/2012	2012	403S07227_2012-06-27	403S07227_2012-06-27	NA	403S07227_modeledflow	403S07227_6/27/2012_BMI_RWB_1	403S07227_6/27/2012_1	403S07227_6/27/2012_1	403S07227_6/27/2012_1	403S07227_6/27/2012_1	403S07227_6/27/2012_1
403S11084	17574547	5	6/9/2010	2010	403S11084_2010-06-09	403S11084_2010-06-09	NA	403S11084_modeledflow	403S11084_6/9/2010_BMI_RWB_MCM_1	403S11084_6/9/2010_1	403S11084_6/9/2010_1	403S11084_6/9/2010_1	403S11084_6/9/2010_1	403S11084_6/9/2010_1
403S14156	17574541	5	6/9/2009	2009	403S14156_2009-06-09	403S14156_2009-06-09	403S14156_2009-06-09	403S14156_modeledflow	403S14156_6/9/2009_BMI_RWB_MCM_1	403S14156_6/9/2009_1	403S14156_6/9/2009_1	403S14156_6/9/2009_1	403S14156_6/9/2009_1	403S14156_6/9/2009_1
403S15608	17574697	5	6/8/2010	2010	403S15608_2010-06-08	403S15608_2010-06-08	NA	403S15608_modeledflow	403S15608_6/8/2010_BMI_RWB_MCM_1	403S15608_6/8/2010_1	403S15608_6/8/2010_1	403S15608_6/8/2010_1	403S15608_6/8/2010_1	403S15608_6/8/2010_1
403S16332	17570169	5	6/26/2013	2013	403S16332_2013-06-26	403S16332_2013-06-26	NA	403S16332_modeledflow	403S16332_6/26/2013_BMI_RWB_MCM_1	403S16332_6/26/2013_1	403S16332_6/26/2013_1	403S16332_6/26/2013_1	403S16332_6/26/2013_1	403S16332_6/26/2013_1
403S16493	17569237	5	6/24/2013	2013	403S16493_2013-06-24	403S16493_2013-06-24	NA	NA	403S16493_6/24/2013_BMI_RWB_1	403S16493_6/24/2013_1	403S16493_6/24/2013_1	403S16493_6/24/2013_1	403S16493_6/24/2013_1	403S16493_6/24/2013_1
403S16493	17569237	5	7/1/2013	2013	403S16493_2013-07-01	NA	NA	NA	NA	NA	NA	NA	NA	NA
403S16978	17574539	5	6/26/2013	2013	403S16978_2013-06-26	403S16978_2013-06-26	NA	NA	403S16978_6/26/2013_BMI_RWB_1	403S16978_6/26/2013_1	403S16978_6/26/2013_1	403S16978_6/26/2013_1	403S16978_6/26/2013_1	403S16978_6/26/2013_1
403S18093	17569203	5	6/24/2013	2013	403S18093_2013-06-24	403S18093_2013-06-24	NA	NA	403S18093_6/24/2013_BMI_RWB_1	403S18093_6/24/2013_1	403S18093_6/24/2013_1	403S18093_6/24/2013_1	403S18093_6/24/2013_1	403S18093_6/24/2013_1
403S18093	17569203	5	6/24/2013	2013	403S18093_2013-06-24	403S18093_2013-06-24	NA	NA	403S18093_6/24/2013_BMI_RWB_2	403S18093_6/24/2013_2	403S18093_6/24/2013_2	403S18093_6/24/2013_2	403S18093_6/24/2013_2	403S18093_6/24/2013_2
403S18093	17569203	5	6/24/2013	2013	403S18093_2013-06-24	403S18093_2013-06-24	NA	NA	403S18093_6/24/2013_BMI_RWB_1	403S18093_6/24/2013_2	403S18093_6/24/2013_2	403S18093_6/24/2013_2	403S18093_6/24/2013_2	403S18093_6/24/2013_2
403S18093	17569203	5	6/24/2013	2013	403S18093_2013-06-24	403S18093_2013-06-24	NA	NA	403S18093_6/24/2013_BMI_RWB_2	403S18093_6/24/2013_1	403S18093_6/24/2013_1	403S18093_6/24/2013_1	403S18093_6/24/2013_1	403S18093_6/24/2013_1
403S34646	17574547	5	6/25/2013	2013	403S34646_2013-06-25	NA	NA	403S34646_modeledflow	403S34646_6/25/2013_BMI_RWB_1	403S34646_6/25/2013_1	403S34646_6/25/2013_1	403S34646_6/25/2013_1	403S34646_6/25/2013_1	403S34646_6/25/2013_1
403S34646	17574547	5	7/1/2013	2013	403S34646_2013-07-01	NA	NA	403S34646_modeledflow	NA	NA	NA	NA	NA	NA
403S39062	17574585	5	6/25/2013	2013	403S39062_2013-06-25	NA	NA	NA	403S39062_6/25/2013_BMI_RWB_1	403S39062_6/25/2013_1	403S39062_6/25/2013_1	403S39062_6/25/2013_1	403S39062_6/25/2013_1	403S39062_6/25/2013_1
403SCVARC	17574541	5	9/14/2005	2005	NA	NA	NA	NA	403SCVARC_9/14/2005_BMI_RWB_3	NA	NA	NA	NA	NA
403SCVARC	17574541	5	9/14/2005	2005	NA	NA	NA	NA	403SCVARC_9/14/2005_BMI_RWB_MCM_1	NA	NA	NA	NA	NA
403SCVARC	17574541	5	9/14/2005	2005	NA	NA	NA	NA	403SCVARC_9/14/2005_BMI_RWB_MCM_3	NA	NA	NA	NA	NA
403SCVARC	17574541	5	9/14/2005	2005	NA	NA	NA	NA	403SCVARC_9/14/2005_BMI_CSBP_Trans_1	NA	NA	NA	NA	NA
403SCVARC	17574541	5	9/14/2005	2005	NA	NA	NA	NA	403SCVARC_9/14/2005_BMI_RWB_2	NA	NA	NA	NA	NA
403SCVARC	17574541	5	9/14/2005	2005	NA	NA	NA	NA	403SCVARC_9/14/2005_BMI_RWB_1	NA	NA	NA	NA	NA
403SCVARC	17574541	5	9/14/2005	2005	NA	NA	NA	NA	403SCVARC_9/14/2005_BMI_RWB_MCM_2	NA	NA	NA	NA	NA
403SCVARD	17574541	5	9/1/2005	2005	NA	NA	NA	NA	403SCVARD_9/1/2005_BMI_CSBP_Trans_1	NA	NA	NA	NA	NA
403SCVARD	17574541	5	9/14/2005	2005	NA	NA	NA	NA	403SCVARD_9/14/2005_BMI_RWB_MCM_1	NA	NA	NA	NA	NA
403SCVARD	17574541	5	9/14/2005	2005	NA	NA	NA	NA	403SCVARD_9/14/2005_BMI_RWB_1	NA	NA	NA	NA	NA
403SED076	17567931	5	5/20/2007	2007	NA	NA	NA	NA	403SED076_5/20/2007_BMI_RWB_1	NA	NA	NA	NA	NA
403SPCNWS	17567911	5	4/22/2014	2014	NA	NA	NA	NA	403SPCNWS_4/22/2014_BMI_RWB_1	NA	NA	NA	NA	NA
403STC004	17574613	5	10/30/2001	2001	403STC004_2001-10-30	NA	NA	NA	403STC004_10/30/2001_BMI_CSBP_Trans_1	NA	NA	NA	NA	NA
403STC004	17574613	5	2/4/2003	2003	NA	NA	NA	NA	403STC004_2/4/2003_BMI_CSBP_Trans_1	NA	NA	NA	NA	NA
403STC004	17574613	5	2/25/2003	2003	403STC004_2003-02-25	NA	NA	NA	NA	NA	NA	NA	NA	NA
403STC008	948070361	5	11/6/2001	2001	NA	NA	NA	NA	403STC008_11/6/2001_BMI_CSBP_Trans_1	NA	NA	NA	NA	NA
403STC008	948070361	5	11/13/2001	2001	403STC008_2001-11-13	NA	NA	NA	NA	NA	NA	NA	NA	NA
403STC008	948070361	5	2/4/2003	2003	NA	NA	NA	NA	403STC008_2/4/2003_BMI_CSBP_Trans_1	NA	NA	NA	NA	NA
403STC008	948070361	5	2/24/2003	2003	403STC008_2003-02-24	NA	NA	NA	NA	NA	NA	NA	NA	NA
403STC016	17573707	5	11/7/2001	2001	NA	NA	NA	NA	403STC016_11/7/2001_BMI_CSBP_Trans_1	NA	NA	NA	NA	NA
403STC016	17573707	5	11/14/2001	2001	403STC016_2001-11-14	NA	NA	NA	NA	NA	NA	NA	NA	NA
403STC016	17573707	5	2/5/2003	2003	NA	NA	NA	NA	403STC016_2/5/2003_BMI_CSBP_Trans_1	NA	NA	NA	NA	NA
403STC016	17573707	5	2/24/2003	2003	403STC016_2003-02-24	NA	NA	NA	NA	NA	NA	NA	NA	NA
403STC019	17574541	5	10/31/2001	2001	403STC019_2001-10-31	NA	NA	403STC019_modeledflow	403STC019_10/31/2001_BMI_CSBP_Trans_1	NA	NA	NA	NA	NA
403STC019	17574541	5	2/4/2003	2003	NA	NA	NA	NA	403STC019_2/4/2003_BMI_CSBP_Trans_1	NA	NA	NA	NA	NA
403STC019	17574541	5	2/25/2003	2003	403STC019_2003-02-25	NA	NA	403STC019_modeledflow	NA	NA	NA	NA	NA	NA
403STC021	17568553	6	10/24/2001	2001	NA	NA	NA	NA	403STC021_10/24/2001_BMI_CSBP_Trans_1	NA	NA	NA	NA	NA
403STC021	17568553	6	12/6/2001	2001	403STC021_2001-12-06	NA	NA	NA	NA	NA	NA	NA	NA	NA
403STC021	17568553	6	6/4/2003	2003	NA	NA	NA	NA	403STC021_6/4/2003_BMI_CSBP_Trans_1	NA	NA	NA	NA	NA
403STC021	17568553	6	6/23/2003	2003	403STC021_2003-06-23	NA	NA	NA	NA	NA	NA	NA	NA	NA
403STC022	17567999	5	10/23/2001	2001	NA	NA	NA	NA	403STC022_10/23/2001_BMI_CSBP_Trans_1	NA	NA	NA	NA	NA
403STC022	17567999	5	11/14/2001	2001	403STC022_2001-11-14	NA	NA	NA	NA	NA	NA	NA	NA	NA
403STC022	17567999	5	2/6/2003	2003	NA	NA	NA	NA	403STC022_2/6/2003_BMI_CSBP_Trans_1	NA	NA	NA	NA	NA
403STC022	17567999	5	2/19/2003	2003	403STC022_2003-02-19	NA	NA	NA	NA	NA	NA	NA	NA	NA
403STC024	17572761	2	11/7/2001	2001	NA	NA	NA	NA	403STC024_11/7/2001_BMI_CSBP_Trans_1	NA	NA	NA	NA	NA
403STC024	17572761	2	11/14/2001	2001	403STC024_2001-11-14	NA	NA	NA	NA	NA	NA	NA	NA	NA
403STC024	17572761	2	2/6/2003	2003	NA	NA	NA	NA	403STC024_2/6/2003_BMI_CSBP_Trans_1	NA	NA	NA	NA	NA
403STC024	17572761	2	2/19/2003	2003	403STC024_2003-02-19	NA	NA	NA	NA	NA	NA	NA	NA	NA
403STC025	17567337	6	6/4/2003	2003	NA	NA	NA	NA	403STC025_6/4/2003_BMI_CSBP_Trans_1	NA	NA	NA	NA	NA
403STC025	17567337	6	6/23/2003	2003	403STC025_2003-06-23	NA	NA	NA	NA	NA	NA	NA	NA	NA
403STC026	17567913	2	2/5/2003	2003	NA	NA	NA	NA	403STC026_2/5/2003_BMI_CSBP_Trans_1	NA	NA	NA	NA	NA
403STC026	17567913	2	2/19/2003	2003	403STC026_2003-02-19	NA	NA	NA	NA	NA	NA	NA	NA	NA
403STC027	17570253	4	10/30/2001	2001	NA	NA	NA	NA	403STC027_10/30/2001_BMI_CSBP_Trans_1	NA	NA	NA	NA	NA
403STC027	17570253	4	11/13/2001	2001	403STC027_2001-11-13	NA	NA	NA	NA	NA	NA	NA	NA	NA
403STC027	17570253	4	2/4/2003	2003	NA	NA	NA	NA	403STC027_2/4/2003_BMI_CSBP_Trans_1	NA	NA	NA	NA	NA
403STC027	17570253	4	2/24/2003	2003	403STC027_2003-02-24	NA	NA	NA	NA	NA	NA	NA	NA	NA
403STC028	17572797	2	2/6/2003	2003	NA	NA	NA	NA	403STC028_2/6/2003_BMI_CSBP_Trans_1	NA	NA	NA	NA	NA
403STC028	17572797	2	2/19/2003	2003	403STC028_2003-02-19	NA	NA	NA	NA	NA	NA	NA	NA	NA
403STC029	17569705	6	2/4/2003	2003	NA	NA	NA	NA	403STC029_2/4/2003_BMI_CSBP_Trans_1	NA	NA	NA	NA	NA
403STC029	17569705	6	2/20/2003	2003	403STC029_2003-02-20	NA	NA	NA	NA	NA	NA	NA	NA	NA
403STC030	17567951	2	2/6/2003	2003	NA	NA	NA	NA	403STC030_2/6/2003_BMI_CSBP_Trans_1	NA	NA	NA	NA	NA
403STC030	17567951	2	2/18/2003	2003	403STC030_2003-02-18	NA	NA	NA	NA	NA	NA	NA	NA	NA
403STC030	17567951	2	4/14/2015	2015	403STC030_2015-04-14	403STC030_2015-04-14	NA	NA	403STC030_4/14/2015_BMI_RWB_1	NA	NA	NA	NA	NA
403STC064	17567965	5	2/5/2003	2003	NA	NA	NA	NA	403STC064_2/5/2003_BMI_CSBP_Trans_1	NA	NA	NA	NA	NA
403STC064	17567965	5	2/19/2003	2003	403STC064_2003-02-19	NA	NA	NA	NA	NA	NA	NA	NA	NA
403STC064	17567965	5	6/8/2011	2011	403STC064_2011-06-08	403STC064_2011-06-08	NA	NA	403STC064_6/8/2011_BMI_RWB_1	403STC064_6/8/2011_1	403STC064_6/8/2011_1	403STC064_6/8/2011_1	403STC064_6/8/2011_1	403STC064_6/8/2011_1
403STC065	17569603	6	2/4/2003	2003	NA	NA	NA	NA	403STC065_2/4/2003_BMI_CSBP_Trans_1	NA	NA	NA	NA	NA
403STC065	17569603	6	2/20/2003	2003	403STC065_2003-02-20	NA	NA	NA	NA	NA	NA	NA	NA	NA
403STC066	17567841	2	2/6/2003	2003	NA	NA	NA	NA	403STC066_2/6/2003_BMI_CSBP_Trans_1	NA	NA	NA	NA	NA
403STC066	17567841	2	2/18/2003	2003	403STC066_2003-02-18	NA	NA	NA	NA	NA	NA	NA	NA	NA
403STC069	17567285	6	6/4/2003	2003	NA	NA	NA	NA	403STC069_6/4/2003_BMI_CSBP_Trans_1	NA	NA	NA	NA	NA
403STC069	17567285	6	6/23/2003	2003	403STC069_2003-06-23	NA	NA	NA	NA	NA	NA	NA	NA	NA
403STC070	17567911	5	2/5/2003	2003	NA	NA	NA	NA	403STC070_2/5/2003_BMI_CSBP_Trans_1	NA	NA	NA	NA	NA
403STC070	17567911	5	2/19/2003	2003	403STC070_2003-02-19	NA	NA	403STC070_modeledflow	NA	NA	NA	NA	NA	NA
403STC071	17569253	5	2/7/2003	2003	NA	NA	NA	NA	403STC071_2/7/2003_BMI_CSBP_Trans_1	NA	NA	NA	NA	NA
403STC071	17569253	5	2/17/2003	2003	403STC071_2003-02-17	NA	NA	NA	NA	NA	NA	NA	NA	NA
403STC076	17574539	5	2/5/2003	2003	NA	NA	NA	NA	403STC076_2/5/2003_BMI_CSBP_Trans_1	NA	NA	NA	NA	NA
403STC076	17574539	5	2/25/2003	2003	403STC076_2003-02-25	NA	NA	NA	NA	NA	NA	NA	NA	NA
403STC082	17573667	4	2/5/2003	2003	NA	NA	NA	NA	403STC082_2/5/2003_BMI_CSBP_Trans_1	NA	NA	NA	NA	NA
403STC082	17573667	4	2/24/2003	2003	403STC082_2003-02-24	NA	NA	NA	NA	NA	NA	NA	NA	NA
403STC083	17572259	5	2/7/2003	2003	NA	NA	NA	NA	403STC083_2/7/2003_BMI_CSBP_Trans_1	NA	NA	NA	NA	NA
403STC083	17572259	5	2/20/2003	2003	403STC083_2003-02-20	NA	NA	NA	NA	NA	NA	NA	NA	NA
403STC085	17567423	6	6/4/2003	2003	NA	NA	NA	NA	403STC085_6/4/2003_BMI_CSBP_Trans_1	NA	NA	NA	NA	NA
403STC085	17567423	6	6/23/2003	2003	403STC085_2003-06-23	NA	NA	NA	NA	NA	NA	NA	NA	NA
403STC086	17567995	2	2/6/2003	2003	NA	NA	NA	NA	403STC086_2/6/2003_BMI_CSBP_Trans_1	NA	NA	NA	NA	NA
403STC086	17567995	2	2/19/2003	2003	403STC086_2003-02-19	NA	NA	NA	NA	NA	NA	NA	NA	NA
403STC086	17567995	2	6/21/2011	2011	403STC086_2011-06-21	403STC086_2011-06-21	NA	NA	403STC086_6/21/2011_BMI_RWB_MCM_2	403STC086_6/21/2011_1	403STC086_6/21/2011_1	403STC086_6/21/2011_1	403STC086_6/21/2011_1	403STC086_6/21/2011_1
403STC086	17567995	2	6/21/2011	2011	403STC086_2011-06-21	403STC086_2011-06-21	NA	NA	403STC086_6/21/2011_BMI_RWB_MCM_2	403STC086_6/21/2011_2	403STC086_6/21/2011_2	403STC086_6/21/2011_2	403STC086_6/21/2011_2	403STC086_6/21/2011_2
403STC086	17567995	2	6/21/2011	2011	403STC086_2011-06-21	403STC086_2011-06-21	NA	NA	403STC086_6/21/2011_BMI_RWB_MCM_1	403STC086_6/21/2011_1	403STC086_6/21/2011_1	403STC086_6/21/2011_1	403STC086_6/21/2011_1	403STC086_6/21/2011_1
403STC086	17567995	2	6/21/2011	2011	403STC086_2011-06-21	403STC086_2011-06-21	NA	NA	403STC086_6/21/2011_BMI_RWB_MCM_1	403STC086_6/21/2011_2	403STC086_6/21/2011_2	403STC086_6/21/2011_2	403STC086_6/21/2011_2	403STC086_6/21/2011_2
403STC090	948070346	1	2/6/2003	2003	NA	NA	NA	NA	403STC090_2/6/2003_BMI_CSBP_Trans_1	NA	NA	NA	NA	NA
403STC090	948070346	1	2/24/2003	2003	403STC090_2003-02-24	NA	NA	NA	NA	NA	NA	NA	NA	NA
403STC093	17569153	5	2/7/2003	2003	NA	NA	NA	NA	403STC093_2/7/2003_BMI_CSBP_Trans_1	NA	NA	NA	NA	NA
403STC093	17569153	5	2/17/2003	2003	403STC093_2003-02-17	NA	NA	NA	NA	NA	NA	NA	NA	NA
403STCBQT	24858041	4	10/31/2001	2001	403STCBQT_2001-10-31	NA	NA	NA	403STCBQT_10/31/2001_BMI_CSBP_Trans_1	NA	NA	NA	NA	NA
403STCBQT	24858041	4	11/15/2001	2001	403STCBQT_2001-11-15	NA	NA	NA	NA	NA	NA	NA	NA	NA
403STCBQT	24858041	4	2/4/2003	2003	NA	NA	NA	NA	403STCBQT_2/4/2003_BMI_CSBP_Trans_1	NA	NA	NA	NA	NA
403STCEST	17573705	1	2/6/2003	2003	NA	NA	NA	NA	403STCEST_2/6/2003_BMI_CSBP_Trans_1	NA	NA	NA	NA	NA
403STCNRB	17574697	5	10/30/2001	2001	403STCNRB_2001-10-30	NA	NA	NA	403STCNRB_10/30/2001_BMI_CSBP_Trans_1	NA	NA	NA	NA	NA
403STCNRB	17574697	5	11/13/2001	2001	403STCNRB_2001-11-13	NA	NA	NA	NA	NA	NA	NA	NA	NA
403STCNRB	17574697	5	2/4/2003	2003	NA	NA	NA	NA	403STCNRB_2/4/2003_BMI_CSBP_Trans_1	NA	NA	NA	NA	NA
403STCPRU	17574677	5	11/1/2001	2001	403STCPRU_2001-11-01	NA	NA	NA	NA	NA	NA	NA	NA	NA
403STCPRU	17574677	5	11/7/2001	2001	NA	NA	NA	NA	403STCPRU_11/7/2001_BMI_CSBP_Trans_1	NA	NA	NA	NA	NA
403STCSSP	17574807	4	2/4/2003	2003	NA	NA	NA	NA	403STCSSP_2/4/2003_BMI_CSBP_Trans_1	NA	NA	NA	NA	NA
403STCSTP	17572895	5	10/31/2001	2001	NA	NA	NA	NA	403STCSTP_10/31/2001_BMI_CSBP_Trans_1	NA	NA	NA	NA	NA
403STCSTP	17572895	5	11/1/2001	2001	403STCSTP_2001-11-01	NA	NA	NA	NA	NA	NA	NA	NA	NA
403WE0501	17570115	2	6/7/2001	2001	403WE0501_2001-06-07	403WE0501_2001-06-07	NA	403WE0501_modeledflow	403WE0501_6/7/2001_BMI_RWB_1	NA	NA	NA	NA	NA
403WE0501	17570115	2	6/7/2001	2001	403WE0501_2001-06-07	403WE0501_2001-06-07	NA	403WE0501_modeledflow	403WE0501_6/7/2001_BMI_TRC_1	NA	NA	NA	NA	NA
403WE0501	17570115	2	6/7/2001	2001	403WE0501_2001-06-07	403WE0501_2001-06-07	NA	403WE0501_modeledflow	403WE0501_6/7/2001_BMI_CSBP_Trans_1	NA	NA	NA	NA	NA
403WE0501	17570115	2	5/14/2013	2013	403WE0501_2013-05-14	NA	NA	403WE0501_modeledflow	403WE0501_5/14/2013_BMI_RWB_1	403WE0501_5/14/2013_1	403WE0501_5/14/2013_1	403WE0501_5/14/2013_1	403WE0501_5/14/2013_1	403WE0501_5/14/2013_1
403WE0534	17569679	5	6/20/2000	2000	403WE0534_2000-06-20	403WE0534_2000-06-20	NA	403WE0534_modeledflow	403WE0534_6/20/2000_BMI_TRC_1	NA	NA	NA	NA	NA
403WE0534	17569679	5	6/20/2000	2000	403WE0534_2000-06-20	403WE0534_2000-06-20	NA	403WE0534_modeledflow	403WE0534_6/20/2000_BMI_RWB_1	NA	NA	NA	NA	NA
403WE0534	17569679	5	6/8/2015	2015	NA	NA	NA	NA	403WE0534_6/8/2015_BMI_RWB_1	NA	NA	NA	NA	NA
403WE0534	17569679	5	6/8/2015	2015	NA	NA	NA	NA	403WE0534_6/8/2015_BMI_RWB_2	NA	NA	NA	NA	NA
403WE0534	17569679	5	5/23/2016	2016	NA	NA	NA	NA	403WE0534_5/23/2016_BMI_RWB_1	NA	NA	NA	NA	NA
403WE0535	17574539	5	6/13/2000	2000	403WE0535_2000-06-13	403WE0535_2000-06-13	NA	403WE0535_modeledflow	403WE0535_6/13/2000_BMI_TRC_1	NA	NA	NA	NA	NA
403WE0535	17574539	5	6/13/2000	2000	403WE0535_2000-06-13	403WE0535_2000-06-13	NA	403WE0535_modeledflow	403WE0535_6/13/2000_BMI_RWB_1	NA	NA	NA	NA	NA
403WE0535	17574539	5	6/13/2000	2000	403WE0535_2000-06-13	403WE0535_2000-06-13	NA	403WE0535_modeledflow	403WE0535_6/13/2000_BMI_CSBP_Trans_1	NA	NA	NA	NA	NA
403WE0535	17574539	5	6/10/2015	2015	NA	NA	NA	NA	403WE0535_6/10/2015_BMI_RWB_1	NA	NA	NA	NA	NA
403WE0535	17574539	5	5/24/2016	2016	NA	NA	NA	NA	403WE0535_5/24/2016_BMI_RWB_1	NA	NA	NA	NA	NA
403WE0540	17567407	6	6/21/2000	2000	403WE0540_2000-06-21	403WE0540_2000-06-21	NA	403WE0540_modeledflow	403WE0540_6/21/2000_BMI_TRC_1	NA	NA	NA	NA	NA
403WE0540	17567407	6	6/21/2000	2000	403WE0540_2000-06-21	403WE0540_2000-06-21	NA	403WE0540_modeledflow	403WE0540_6/21/2000_BMI_CSBP_Trans_1	NA	NA	NA	NA	NA
403WE0540	17567407	6	6/21/2000	2000	403WE0540_2000-06-21	403WE0540_2000-06-21	NA	403WE0540_modeledflow	403WE0540_6/21/2000_BMI_RWB_1	NA	NA	NA	NA	NA
403WE0540	17567407	6	5/16/2013	2013	403WE0540_2013-05-16	NA	NA	403WE0540_modeledflow	403WE0540_5/16/2013_BMI_RWB_1	403WE0540_5/16/2013_1	NA	403WE0540_5/16/2013_1	NA	NA
403WE0540	17567407	6	5/14/2014	2014	403WE0540_2014-05-14	NA	NA	403WE0540_modeledflow	403WE0540_5/14/2014_BMI_RWB_1	403WE0540_5/14/2014_1	403WE0540_5/14/2014_1	NA	403WE0540_5/14/2014_1	403WE0540_5/14/2014_1
403WE0558	17574011	4	6/28/2000	2000	403WE0558_2000-06-28	403WE0558_2000-06-28	NA	403WE0558_modeledflow	403WE0558_6/28/2000_BMI_CSBP_Trans_1	NA	NA	NA	NA	NA
403WE0558	17574011	4	6/28/2000	2000	403WE0558_2000-06-28	403WE0558_2000-06-28	NA	403WE0558_modeledflow	403WE0558_6/28/2000_BMI_TRC_1	NA	NA	NA	NA	NA
403WE0558	17574011	4	6/28/2000	2000	403WE0558_2000-06-28	403WE0558_2000-06-28	NA	403WE0558_modeledflow	403WE0558_6/28/2000_BMI_RWB_1	NA	NA	NA	NA	NA
403WE0560	17567993	5	7/13/2000	2000	403WE0560_2000-07-13	403WE0560_2000-07-13	NA	403WE0560_modeledflow	403WE0560_7/13/2000_BMI_RWB_1	NA	NA	NA	NA	NA
403WE0560	17567993	5	7/13/2000	2000	403WE0560_2000-07-13	403WE0560_2000-07-13	NA	403WE0560_modeledflow	403WE0560_7/13/2000_BMI_CSBP_Trans_1	NA	NA	NA	NA	NA
403WE0560	17567993	5	7/13/2000	2000	403WE0560_2000-07-13	403WE0560_2000-07-13	NA	403WE0560_modeledflow	403WE0560_7/13/2000_BMI_TRC_1	NA	NA	NA	NA	NA
403WE0682	17569981	4	4/30/2002	2002	403WE0682_2002-04-30	403WE0682_2002-04-30	NA	403WE0682_modeledflow	403WE0682_4/30/2002_BMI_TRC_1	NA	NA	NA	NA	NA
403WE0682	17569981	4	4/30/2002	2002	403WE0682_2002-04-30	403WE0682_2002-04-30	NA	403WE0682_modeledflow	403WE0682_4/30/2002_BMI_RWB_1	NA	NA	NA	NA	NA
403WE0682	17569981	4	6/9/2015	2015	403WE0682_2015-06-09	NA	NA	403WE0682_modeledflow	403WE0682_6/9/2015_BMI_RWB_1	NA	NA	NA	NA	NA
403WE0682	17569981	4	5/25/2016	2016	NA	NA	NA	NA	403WE0682_5/25/2016_BMI_RWB_1	NA	NA	NA	NA	NA
403WE0683	17572791	2	5/8/2002	2002	403WE0683_2002-05-08	403WE0683_2002-05-08	NA	403WE0683_modeledflow	403WE0683_5/8/2002_BMI_TRC_1	NA	NA	NA	NA	NA
403WE0683	17572791	2	5/8/2002	2002	403WE0683_2002-05-08	403WE0683_2002-05-08	NA	403WE0683_modeledflow	403WE0683_5/8/2002_BMI_RWB_1	NA	NA	NA	NA	NA
403WE0683	17572791	2	5/15/2013	2013	403WE0683_2013-05-15	NA	NA	403WE0683_modeledflow	403WE0683_5/15/2013_BMI_RWB_1	403WE0683_5/15/2013_1	NA	403WE0683_5/15/2013_1	403WE0683_5/15/2013_1	NA
403WE0746	17572895	5	7/31/2001	2001	403WE0746_2001-07-31	403WE0746_2001-07-31	NA	NA	403WE0746_7/31/2001_BMI_RWB_1	NA	NA	NA	NA	NA
403WE0746	17572895	5	7/31/2001	2001	403WE0746_2001-07-31	403WE0746_2001-07-31	NA	NA	403WE0746_7/31/2001_BMI_CSBP_Trans_1	NA	NA	NA	NA	NA
403WE0746	17572895	5	7/31/2001	2001	403WE0746_2001-07-31	403WE0746_2001-07-31	NA	NA	403WE0746_7/31/2001_BMI_TRC_1	NA	NA	NA	NA	NA
403WE0795	17567425	6	6/6/2001	2001	403WE0795_2001-06-06	403WE0795_2001-06-06	NA	403WE0795_modeledflow	403WE0795_6/6/2001_BMI_RWB_1	NA	NA	NA	NA	NA
403WE0795	17567425	6	6/6/2001	2001	403WE0795_2001-06-06	403WE0795_2001-06-06	NA	403WE0795_modeledflow	403WE0795_6/6/2001_BMI_CSBP_Trans_1	NA	NA	NA	NA	NA
403WE0795	17567425	6	6/6/2001	2001	403WE0795_2001-06-06	403WE0795_2001-06-06	NA	403WE0795_modeledflow	403WE0795_6/6/2001_BMI_TRC_1	NA	NA	NA	NA	NA
403WE0809	17568017	2	6/5/2001	2001	403WE0809_2001-06-05	403WE0809_2001-06-05	NA	403WE0809_modeledflow	403WE0809_6/5/2001_BMI_TRC_1	NA	NA	NA	NA	NA
403WE0809	17568017	2	6/5/2001	2001	403WE0809_2001-06-05	403WE0809_2001-06-05	NA	403WE0809_modeledflow	403WE0809_6/5/2001_BMI_RWB_1	NA	NA	NA	NA	NA
403WE0809	17568017	2	6/5/2001	2001	403WE0809_2001-06-05	403WE0809_2001-06-05	NA	403WE0809_modeledflow	403WE0809_6/5/2001_BMI_CSBP_Trans_1	NA	NA	NA	NA	NA
403WE0891	17567365	6	6/14/2001	2001	403WE0891_2001-06-14	403WE0891_2001-06-14	NA	403WE0891_modeledflow	403WE0891_6/14/2001_BMI_CSBP_Trans_1	NA	NA	NA	NA	NA
403WE0891	17567365	6	6/14/2001	2001	403WE0891_2001-06-14	403WE0891_2001-06-14	NA	403WE0891_modeledflow	403WE0891_6/14/2001_BMI_TRC_1	NA	NA	NA	NA	NA
403WE0891	17567365	6	6/14/2001	2001	403WE0891_2001-06-14	403WE0891_2001-06-14	NA	403WE0891_modeledflow	403WE0891_6/14/2001_BMI_RWB_1	NA	NA	NA	NA	NA
403WE0905	17568579	5	6/27/2001	2001	403WE0905_2001-06-27	403WE0905_2001-06-27	NA	403WE0905_modeledflow	403WE0905_6/27/2001_BMI_TRC_1	NA	NA	NA	NA	NA
403WE0905	17568579	5	6/27/2001	2001	403WE0905_2001-06-27	403WE0905_2001-06-27	NA	403WE0905_modeledflow	403WE0905_6/27/2001_BMI_RWB_1	NA	NA	NA	NA	NA
