StationID_Master	CollDate	nChemSamp	nPhabSamp	nBMISamp	nBMIMetSamp	nAlgMetSamp	nDiatomSamp	nSoftAlgSamp	ChemSampleID	PhabSampID	BMISampID	BMI.Metrics.SampID	Algae.Metrics.SampID	DiatomSampID	SoftAlgaeSampID
403STCBQT	1/7/2007 0:00	1	1						403STCBQT_1/7/2007_1	403STCBQT_1/7/2007_1					
403STCBQT	5/26/2010 0:00	1	1						403STCBQT_5/26/2010_1	403STCBQT_5/26/2010_1					
403STCBQT	6/9/2011 0:00	1	1						403STCBQT_6/9/2011_1	403STCBQT_6/9/2011_1					
403STCBQT	5/15/2012 0:00	1	1						403STCBQT_5/15/2012_1	403STCBQT_5/15/2012_1					
403STCBQU	5/19/2008 0:00	1	1						403STCBQU_5/19/2008_1	403STCBQU_5/19/2008_1					
403STCEST	11/14/2001 0:00	1	1						403STCEST_11/14/2001_1	403STCEST_11/14/2001_1					
403STCEST	2/6/2003 0:00			1							403STCEST_BMI_CSBP_Trans_2/6/2003_1				
403STCEST	5/19/2008 0:00	1	1						403STCEST_5/19/2008_1	403STCEST_5/19/2008_1					
403STCEST	5/27/2010 0:00	1	1						403STCEST_5/27/2010_1	403STCEST_5/27/2010_1					
403STCEST	6/9/2011 0:00	1	1						403STCEST_6/9/2011_1	403STCEST_6/9/2011_1					
403STCEST	5/16/2012 0:00	1	1						403STCEST_5/16/2012_1	403STCEST_5/16/2012_1					
403STCNRB	10/30/2001 0:00	1	1	1					403STCNRB_10/30/2001_1	403STCNRB_10/30/2001_1	403STCNRB_BMI_CSBP_Trans_10/30/2001_1				
403STCNRB	11/13/2001 0:00	1	1						403STCNRB_11/13/2001_1	403STCNRB_11/13/2001_1					
403STCNRB	2/4/2003 0:00			1							403STCNRB_BMI_CSBP_Trans_2/4/2003_1				
403STCPRU	11/1/2001 0:00	1	1						403STCPRU_11/1/2001_1	403STCPRU_11/1/2001_1					
403STCPRU	11/7/2001 0:00			1							403STCPRU_BMI_CSBP_Trans_11/7/2001_1				
403STCSSP	11/15/2001 0:00	1	1						403STCSSP_11/15/2001_1	403STCSSP_11/15/2001_1					
403STCSSP	2/4/2003 0:00			1							403STCSSP_BMI_CSBP_Trans_2/4/2003_1				
403STCSSP	5/22/2008 0:00	1	1						403STCSSP_5/22/2008_1	403STCSSP_5/22/2008_1					
403STCSSP	5/26/2010 0:00	1	1						403STCSSP_5/26/2010_1	403STCSSP_5/26/2010_1					
403STCSSP	6/9/2011 0:00	1	1						403STCSSP_6/9/2011_1	403STCSSP_6/9/2011_1					
403STCSSP	5/15/2012 0:00	1	1						403STCSSP_5/15/2012_1	403STCSSP_5/15/2012_1					
403STCSTP	10/31/2001 0:00			1							403STCSTP_BMI_CSBP_Trans_10/31/2001_1				
403STCSTP	11/1/2001 0:00	1	1						403STCSTP_11/1/2001_1	403STCSTP_11/1/2001_1					
403SUP085	1/8/2007 0:00	1	1						403SUP085_1/8/2007_1	403SUP085_1/8/2007_1					
403VVALGC	5/1/2013 0:00	1		1					403VVALGC_5/1/2013_1		403VVALGC_BMI_RWB_5/1/2013_1				
403WE0535	6/13/2000 0:00	1	1	1	2				403WE0535_6/13/2000_1	403WE0535_6/13/2000_1	403WE0535_BMI_CSBP_Trans_6/13/2000_1	403WE0535_6/13/2000_1			
403WE0746	7/31/2001 0:00	1	1	1	3				403WE0746_7/31/2001_1	403WE0746_7/31/2001_1	403WE0746_BMI_CSBP_Trans_7/31/2001_1	403WE0746_7/31/2001_1			
404ARRSEQ	6/6/2012 0:00	1		1					404ARRSEQ_6/6/2012_1		404ARRSEQ_BMI_RWB_6/6/2012_1				
404BA0084	6/4/2008 0:00	1	1	1	1	1	1	1	404BA0084_6/4/2008_1	404BA0084_6/4/2008_1	404BA0084_BMI_RWB_6/4/2008_1	404BA0084_6/4/2008_1	404BA0084_6/4/2008_1	404BA0084_6/4/2008_1	404BA0084_6/4/2008_1
404BA0104	6/18/2008 0:00	1	1	1	1	1	1	1	404BA0104_6/18/2008_1	404BA0104_6/18/2008_1	404BA0104_BMI_RWB_6/18/2008_1	404BA0104_6/18/2008_1	404BA0104_6/18/2008_1	404BA0104_6/18/2008_1	404BA0104_6/18/2008_1
404BA0142	6/18/2008 0:00	1	1	1	1	1	1	1	404BA0142_6/18/2008_1	404BA0142_6/18/2008_1	404BA0142_BMI_RWB_6/18/2008_1	404BA0142_6/18/2008_1	404BA0142_6/18/2008_1	404BA0142_6/18/2008_1	404BA0142_6/18/2008_1
404BA0376	6/5/2008 0:00	2	1	2	2	1	1	1	404BA0376_6/5/2008_1	404BA0376_6/5/2008_1	404BA0376_BMI_RWB_6/5/2008_1	404BA0376_6/5/2008_1	404BA0376_6/5/2008_1	404BA0376_6/5/2008_1	404BA0376_6/5/2008_1
404BA0526	6/4/2008 0:00	1	1	1	1	1	1	1	404BA0526_6/4/2008_1	404BA0526_6/4/2008_1	404BA0526_BMI_RWB_6/4/2008_1	404BA0526_6/4/2008_1	404BA0526_6/4/2008_1	404BA0526_6/4/2008_1	404BA0526_6/4/2008_1
404BA0616	6/3/2008 0:00	1	1	1	1	1	1	1	404BA0616_6/3/2008_1	404BA0616_6/3/2008_1	404BA0616_BMI_RWB_6/3/2008_1	404BA0616_6/3/2008_1	404BA0616_6/3/2008_1	404BA0616_6/3/2008_1	404BA0616_6/3/2008_1
404BA0808	6/2/2008 0:00	1	1	1	1	1	1	1	404BA0808_6/2/2008_1	404BA0808_6/2/2008_1	404BA0808_BMI_RWB_6/2/2008_1	404BA0808_6/2/2008_1	404BA0808_6/2/2008_1	404BA0808_6/2/2008_1	404BA0808_6/2/2008_1
404BA0852	6/3/2008 0:00	1	1	1		1	1	1	404BA0852_6/3/2008_1	404BA0852_6/3/2008_1	404BA0852_BMI_RWB_6/3/2008_1		404BA0852_6/3/2008_1	404BA0852_6/3/2008_1	404BA0852_6/3/2008_1
404BA0964	6/4/2008 0:00	1	1	1	1	1	1	1	404BA0964_6/4/2008_1	404BA0964_6/4/2008_1	404BA0964_BMI_RWB_6/4/2008_1	404BA0964_6/4/2008_1	404BA0964_6/4/2008_1	404BA0964_6/4/2008_1	404BA0964_6/4/2008_1
404BA1128	6/19/2008 0:00	1	1	2	1	1	1	1	404BA1128_6/19/2008_1	404BA1128_6/19/2008_1	404BA1128_BMI_RWB_6/19/2008_1	404BA1128_6/19/2008_1	404BA1128_6/19/2008_1	404BA1128_6/19/2008_1	404BA1128_6/19/2008_1
404BA1144	6/10/2008 0:00	1	1	1	1	1	1	1	404BA1144_6/10/2008_1	404BA1144_6/10/2008_1	404BA1144_BMI_RWB_6/10/2008_1	404BA1144_6/10/2008_1	404BA1144_6/10/2008_1	404BA1144_6/10/2008_1	404BA1144_6/10/2008_1
404BA1166	6/10/2008 0:00	1	1	1	1	1	1	1	404BA1166_6/10/2008_1	404BA1166_6/10/2008_1	404BA1166_BMI_RWB_6/10/2008_1	404BA1166_6/10/2008_1	404BA1166_6/10/2008_1	404BA1166_6/10/2008_1	404BA1166_6/10/2008_1
404BA1166	6/4/2009 0:00	1	1	1	1	1	1	1	404BA1166_6/4/2009_1	404BA1166_6/4/2009_1	404BA1166_BMI_RWB_6/4/2009_1	404BA1166_6/4/2009_1	404BA1166_6/4/2009_1	404BA1166_6/4/2009_1	404BA1166_6/4/2009_1
404BFM002	6/23/2011 0:00			1							404BFM002_BMI_RWB_6/23/2011_1				
404BFM004	6/23/2011 0:00			1							404BFM004_BMI_RWB_6/23/2011_1				
404BFM006	6/23/2011 0:00			1							404BFM006_BMI_RWB_6/23/2011_1				
404BLNAxx	5/20/2008 0:00	1	1						404BLNAxx_5/20/2008_1	404BLNAxx_5/20/2008_1					
404BLNAxx	6/24/2009 0:00	1	1						404BLNAxx_6/24/2009_1	404BLNAxx_6/24/2009_1					
404BLNAxx	5/26/2010 0:00	1	1						404BLNAxx_5/26/2010_1	404BLNAxx_5/26/2010_1					
404BLNAxx	5/26/2011 0:00	2	2						404BLNAxx_5/26/2011_1	404BLNAxx_5/26/2011_1					
404BLNAxx	5/15/2012 0:00	1	1						404BLNAxx_5/15/2012_1	404BLNAxx_5/15/2012_1					
404CE0316	7/24/2007 0:00			2	2						404CE0316_BMI_RWB_7/24/2007_1	404CE0316_7/24/2007_1			
404CRX000	5/31/2011 0:00			1							404CRX000_BMI_RWB_5/31/2011_1				
404LVCALC	9/19/2005 0:00			1							404LVCALC_BMI_RWB_MCM_9/19/2005_1				
404NFP000	5/16/2011 0:00			1							404NFP000_BMI_RWB_5/16/2011_1				
404S00808	6/22/2010 0:00	1	1	1	1	1	1	1	404S00808_6/22/2010_1	404S00808_6/22/2010_1	404S00808_BMI_RWB_6/22/2010_1	404S00808_6/22/2010_1	404S00808_6/22/2010_1	404S00808_6/22/2010_1	404S00808_6/22/2010_1
404S01128	6/23/2010 0:00	1	1	1	1	1	1	1	404S01128_6/23/2010_1	404S01128_6/23/2010_1	404S01128_BMI_RWB_6/23/2010_1	404S01128_6/23/2010_1	404S01128_6/23/2010_1	404S01128_6/23/2010_1	404S01128_6/23/2010_1
404S02920	5/12/2009 0:00	1	1	1	1	1	1	1	404S02920_5/12/2009_1	404S02920_5/12/2009_1	404S02920_BMI_RWB_5/12/2009_1	404S02920_5/12/2009_1	404S02920_5/12/2009_1	404S02920_5/12/2009_1	404S02920_5/12/2009_1
404S03048	5/13/2009 0:00	1	1	1	1	1	1	1	404S03048_5/13/2009_1	404S03048_5/13/2009_1	404S03048_BMI_RWB_MCM_5/13/2009_1	404S03048_5/13/2009_1	404S03048_5/13/2009_1	404S03048_5/13/2009_1	404S03048_5/13/2009_1
404S05992	5/12/2009 0:00	1	1	1	1	1	1	1	404S05992_5/12/2009_1	404S05992_5/12/2009_1	404S05992_BMI_RWB_MCM_5/12/2009_1	404S05992_5/12/2009_1	404S05992_5/12/2009_1	404S05992_5/12/2009_1	404S05992_5/12/2009_1
404S06456	5/14/2009 0:00	1	1	1	1	1	1	1	404S06456_5/14/2009_1	404S06456_5/14/2009_1	404S06456_BMI_RWB_5/14/2009_1	404S06456_5/14/2009_1	404S06456_5/14/2009_1	404S06456_5/14/2009_1	404S06456_5/14/2009_1
404S08040	5/12/2009 0:00	1		1	1	1	1	1	404S08040_5/12/2009_1		404S08040_BMI_RWB_MCM_5/12/2009_1	404S08040_5/12/2009_1	404S08040_5/12/2009_1	404S08040_5/12/2009_1	404S08040_5/12/2009_1
404S08616	5/13/2009 0:00	2	1	2	2	1	1	1	404S08616_5/13/2009_1	404S08616_5/13/2009_1	404S08616_BMI_RWB_MCM_5/13/2009_1	404S08616_5/13/2009_1	404S08616_5/13/2009_1	404S08616_5/13/2009_1	404S08616_5/13/2009_1
404S08846	6/22/2010 0:00	1	1	1	1	1	1	1	404S08846_6/22/2010_1	404S08846_6/22/2010_1	404S08846_BMI_RWB_6/22/2010_1	404S08846_6/22/2010_1	404S08846_6/22/2010_1	404S08846_6/22/2010_1	404S08846_6/22/2010_1
404S11406	5/11/2009 0:00	1	1	1	1	1	1	1	404S11406_5/11/2009_1	404S11406_5/11/2009_1	404S11406_BMI_RWB_5/11/2009_1	404S11406_5/11/2009_1	404S11406_5/11/2009_1	404S11406_5/11/2009_1	404S11406_5/11/2009_1
404S11880	6/7/2011 0:00	2	2	2	1	1	1	1	404S11880_6/7/2011_1	404S11880_6/7/2011_1	404S11880_BMI_RWB_6/7/2011_1	404S11880_6/7/2011_1	404S11880_6/7/2011_1	404S11880_6/7/2011_1	404S11880_6/7/2011_1
404S13160	6/21/2010 0:00	1	1	1	1	1	1	1	404S13160_6/21/2010_1	404S13160_6/21/2010_1	404S13160_BMI_RWB_6/21/2010_1	404S13160_6/21/2010_1	404S13160_6/21/2010_1	404S13160_6/21/2010_1	404S13160_6/21/2010_1
404S13160	6/29/2010 0:00	1							404S13160_6/29/2010_1						
404S13416	6/8/2011 0:00	1	1	1		1	1	1	404S13416_6/8/2011_1	404S13416_6/8/2011_1	404S13416_BMI_RWB_6/8/2011_1		404S13416_6/8/2011_1	404S13416_6/8/2011_1	404S13416_6/8/2011_1
404S13672	6/8/2011 0:00	1	1	1	1	1	1	1	404S13672_6/8/2011_1	404S13672_6/8/2011_1	404S13672_BMI_RWB_6/8/2011_1	404S13672_6/8/2011_1	404S13672_6/8/2011_1	404S13672_6/8/2011_1	404S13672_6/8/2011_1
404S14952	6/15/2011 0:00	1	1	1	1	1	1	1	404S14952_6/15/2011_1	404S14952_6/15/2011_1	404S14952_BMI_RWB_MCM_6/15/2011_1	404S14952_6/15/2011_1	404S14952_6/15/2011_1	404S14952_6/15/2011_1	404S14952_6/15/2011_1
404S16168	6/23/2010 0:00	1	1	1	1	1	1	1	404S16168_6/23/2010_1	404S16168_6/23/2010_1	404S16168_BMI_RWB_6/23/2010_1	404S16168_6/23/2010_1	404S16168_6/23/2010_1	404S16168_6/23/2010_1	404S16168_6/23/2010_1
404S16232	6/9/2011 0:00	1	1	1	1	1	1	1	404S16232_6/9/2011_1	404S16232_6/9/2011_1	404S16232_BMI_RWB_6/9/2011_1	404S16232_6/9/2011_1	404S16232_6/9/2011_1	404S16232_6/9/2011_1	404S16232_6/9/2011_1
404S16516	5/18/2009 0:00	1	1	1	1	1	1	1	404S16516_5/18/2009_1	404S16516_5/18/2009_1	404S16516_BMI_RWB_5/18/2009_1	404S16516_5/18/2009_1	404S16516_5/18/2009_1	404S16516_5/18/2009_1	404S16516_5/18/2009_1
404S17016	6/5/2013 0:00	1		1					404S17016_6/5/2013_1		404S17016_BMI_RWB_6/5/2013_1				
404S17266	5/19/2009 0:00	1	1	1	1	1	1	1	404S17266_5/19/2009_1	404S17266_5/19/2009_1	404S17266_BMI_RWB_5/19/2009_1	404S17266_5/19/2009_1	404S17266_5/19/2009_1	404S17266_5/19/2009_1	404S17266_5/19/2009_1
404S17664	5/20/2009 0:00	1	1	1	1	1	1	1	404S17664_5/20/2009_1	404S17664_5/20/2009_1	404S17664_BMI_RWB_5/20/2009_1	404S17664_5/20/2009_1	404S17664_5/20/2009_1	404S17664_5/20/2009_1	404S17664_5/20/2009_1
404S18250	6/5/2013 0:00	1		1					404S18250_6/5/2013_1		404S18250_BMI_RWB_6/5/2013_1				
404S18666	6/15/2011 0:00	1	1	1	1	1	1	1	404S18666_6/15/2011_1	404S18666_6/15/2011_1	404S18666_BMI_RWB_6/15/2011_1	404S18666_6/15/2011_1	404S18666_6/15/2011_1	404S18666_6/15/2011_1	404S18666_6/15/2011_1
404S22464	5/19/2009 0:00	1	1	1	1	1	1	1	404S22464_5/19/2009_1	404S22464_5/19/2009_1	404S22464_BMI_RWB_5/19/2009_1	404S22464_5/19/2009_1	404S22464_5/19/2009_1	404S22464_5/19/2009_1	404S22464_5/19/2009_1
404S23297	6/19/2013 0:00	1		1					404S23297_6/19/2013_1		404S23297_BMI_RWB_6/19/2013_1				
404S24066	6/4/2013 0:00	1		1					404S24066_6/4/2013_1		404S24066_BMI_RWB_6/4/2013_1				
404S25298	6/20/2012 0:00	1	1	1					404S25298_6/20/2012_1	404S25298_6/20/2012_1	404S25298_BMI_RWB_6/20/2012_1				
404S25668	6/23/2010 0:00	2	1	2	1	1	1	1	404S25668_6/23/2010_1	404S25668_6/23/2010_1	404S25668_BMI_RWB_6/23/2010_1	404S25668_6/23/2010_1	404S25668_6/23/2010_1	404S25668_6/23/2010_1	404S25668_6/23/2010_1
404S26670	6/18/2012 0:00	1	1	1					404S26670_6/18/2012_1	404S26670_6/18/2012_1	404S26670_BMI_RWB_6/18/2012_1				
404S26868	6/26/2012 0:00	1	1	1					404S26868_6/26/2012_1	404S26868_6/26/2012_1	404S26868_BMI_RWB_6/26/2012_1				
404S27470	6/19/2012 0:00	1	1	1					404S27470_6/19/2012_1	404S27470_6/19/2012_1	404S27470_BMI_RWB_6/19/2012_1				
404S28068	6/20/2012 0:00	1	1	1					404S28068_6/20/2012_1	404S28068_6/20/2012_1	404S28068_BMI_RWB_6/20/2012_1				
404S28270	6/18/2012 0:00	1	1	1					404S28270_6/18/2012_1	404S28270_6/18/2012_1	404S28270_BMI_RWB_6/18/2012_1				
404S31468	6/19/2012 0:00	1	1	1					404S31468_6/19/2012_1	404S31468_6/19/2012_1	404S31468_BMI_RWB_6/19/2012_1				
404S32468	6/26/2012 0:00	1	1	1					404S32468_6/26/2012_1	404S32468_6/26/2012_1	404S32468_BMI_RWB_6/26/2012_1				
404S33670	6/19/2012 0:00	1		1					404S33670_6/19/2012_1		404S33670_BMI_RWB_6/19/2012_1				
404S34120	6/21/2012 0:00	1	1	1					404S34120_6/21/2012_1	404S34120_6/21/2012_1	404S34120_BMI_RWB_6/21/2012_1				
404S34230	6/19/2013 0:00	1		1					404S34230_6/19/2013_1		404S34230_BMI_RWB_6/19/2013_1				
404S35270	6/20/2012 0:00	1	1	1					404S35270_6/20/2012_1	404S35270_6/20/2012_1	404S35270_BMI_RWB_6/20/2012_1				
404S35418	6/25/2012 0:00	2	2	2					404S35418_6/25/2012_1	404S35418_6/25/2012_1	404S35418_BMI_RWB_6/25/2012_1				
404S37670	6/6/2013 0:00	1		1					404S37670_6/6/2013_1		404S37670_BMI_RWB_6/6/2013_1				
404S44210	6/20/2013 0:00	1		1					404S44210_6/20/2013_1		404S44210_BMI_RWB_6/20/2013_1				
404S44532	6/4/2013 0:00	1		1					404S44532_6/4/2013_1		404S44532_BMI_RWB_6/4/2013_1				
404S44642	6/4/2013 0:00	1		1					404S44642_6/4/2013_1		404S44642_BMI_RWB_6/4/2013_1				
404S45622	6/3/2013 0:00	2		2					404S45622_6/3/2013_1		404S45622_BMI_RWB_6/3/2013_1				
404S45745	6/18/2013 0:00	1		1					404S45745_6/18/2013_1		404S45745_BMI_RWB_6/18/2013_1				
404S48200	6/18/2013 0:00	1		1					404S48200_6/18/2013_1		404S48200_BMI_RWB_6/18/2013_1				
404SMB000	3/4/2003 0:00	1		1					404SMB000_3/4/2003_1		404SMB000_BMI_CSBP_Trans_3/4/2003_1				
404SMB000	3/24/2003 0:00	1							404SMB000_3/24/2003_1						
404SMB000	3/1/2004 0:00	1							404SMB000_3/1/2004_1						
404SMB000	3/16/2004 0:00			1							404SMB000_BMI_CSBP_Trans_3/16/2004_1				
404SMB001	3/4/2003 0:00	1		1					404SMB001_3/4/2003_1		404SMB001_BMI_CSBP_Trans_3/4/2003_1				
404SMB001	3/24/2003 0:00	1							404SMB001_3/24/2003_1						
404SMB001	2/24/2004 0:00	1							404SMB001_2/24/2004_1						
404SMB001	3/16/2004 0:00			1							404SMB001_BMI_CSBP_Trans_3/16/2004_1				
404SMB002	3/4/2003 0:00	1		1					404SMB002_3/4/2003_1		404SMB002_BMI_CSBP_Trans_3/4/2003_1				
404SMB002	3/24/2003 0:00	1							404SMB002_3/24/2003_1						
404SMB002	3/1/2004 0:00	1							404SMB002_3/1/2004_1						
404SMB003	3/26/2003 0:00	1							404SMB003_3/26/2003_1						
404SMB003	3/1/2004 0:00	1							404SMB003_3/1/2004_1						
404SMB004	3/4/2003 0:00	1		1					404SMB004_3/4/2003_1		404SMB004_BMI_CSBP_Trans_3/4/2003_1				
404SMB004	3/26/2003 0:00	1							404SMB004_3/26/2003_1						
404SMB004	2/24/2004 0:00	1							404SMB004_2/24/2004_1						
404SMB005	3/4/2003 0:00			1							404SMB005_BMI_CSBP_Trans_3/4/2003_1				
404SMB005	3/5/2003 0:00	1							404SMB005_3/5/2003_1						
404SMB005	3/24/2003 0:00	1							404SMB005_3/24/2003_1						
404SMB005	3/1/2004 0:00	1							404SMB005_3/1/2004_1						
404SMB006	3/4/2003 0:00	1		1					404SMB006_3/4/2003_1		404SMB006_BMI_CSBP_Trans_3/4/2003_1				
404SMB006	3/24/2003 0:00	1							404SMB006_3/24/2003_1						
404SMB006	2/24/2004 0:00	1							404SMB006_2/24/2004_1						
404SMB007	3/25/2003 0:00	1							404SMB007_3/25/2003_1						
404SMB008	3/4/2003 0:00			1							404SMB008_BMI_CSBP_Trans_3/4/2003_1				
404SMB008	3/5/2003 0:00	1							404SMB008_3/5/2003_1						
404SMB008	3/24/2003 0:00	1							404SMB008_3/24/2003_1						
404SMB008	2/24/2004 0:00	1							404SMB008_2/24/2004_1						
404SMB010	3/4/2003 0:00	1		1					404SMB010_3/4/2003_1		404SMB010_BMI_CSBP_Trans_3/4/2003_1				
404SMB010	3/24/2003 0:00	1							404SMB010_3/24/2003_1						
404SMB010	2/24/2004 0:00	1							404SMB010_2/24/2004_1						
404SMB011	3/4/2003 0:00			1							404SMB011_BMI_CSBP_Trans_3/4/2003_1				
404SMB011	3/5/2003 0:00	1							404SMB011_3/5/2003_1						
404SMB011	3/24/2003 0:00	1							404SMB011_3/24/2003_1						
404SMB011	2/24/2004 0:00	1							404SMB011_2/24/2004_1						
404SMB011	3/16/2004 0:00			1							404SMB011_BMI_CSBP_Trans_3/16/2004_1				
404SMB012	3/5/2003 0:00	1							404SMB012_3/5/2003_1						
404SMB012	3/12/2003 0:00	1							404SMB012_3/12/2003_1						
404SMB012	3/24/2003 0:00	1							404SMB012_3/24/2003_1						
404SMB012	2/24/2004 0:00	1							404SMB012_2/24/2004_1						
404SMB014	3/5/2003 0:00	1							404SMB014_3/5/2003_1						
404SMB014	3/24/2003 0:00	1							404SMB014_3/24/2003_1						
404SMB014	2/24/2004 0:00	1							404SMB014_2/24/2004_1						
404SMB016	3/4/2003 0:00			1							404SMB016_BMI_CSBP_Trans_3/4/2003_1				
404SMB016	3/5/2003 0:00	1							404SMB016_3/5/2003_1						
404SMB016	3/24/2003 0:00	1							404SMB016_3/24/2003_1						
404SMB016	2/24/2004 0:00	1							404SMB016_2/24/2004_1						
404SMB017	3/4/2003 0:00			1							404SMB017_BMI_CSBP_Trans_3/4/2003_1				
404SMB017	3/11/2003 0:00	1							404SMB017_3/11/2003_1						
404SMB017	3/25/2003 0:00	1							404SMB017_3/25/2003_1						
404SMB017	2/24/2004 0:00	1							404SMB017_2/24/2004_1						
404SMB018	3/4/2003 0:00	1							404SMB018_3/4/2003_1						
404SMB018	3/24/2003 0:00	1							404SMB018_3/24/2003_1						
404SMB018	3/1/2004 0:00	1							404SMB018_3/1/2004_1						
404SMB020	3/4/2003 0:00			1							404SMB020_BMI_CSBP_Trans_3/4/2003_1				
404SMB020	3/11/2003 0:00	1							404SMB020_3/11/2003_1						
404SMB020	3/24/2003 0:00	1							404SMB020_3/24/2003_1						
404SMB020	2/24/2004 0:00	1							404SMB020_2/24/2004_1						
404SMB021	3/4/2003 0:00			1							404SMB021_BMI_CSBP_Trans_3/4/2003_1				
404SMB021	3/11/2003 0:00	1							404SMB021_3/11/2003_1						
404SMB021	3/25/2003 0:00	1							404SMB021_3/25/2003_1						
404SMB021	2/24/2004 0:00	1							404SMB021_2/24/2004_1						
404SMB021	3/17/2004 0:00			1							404SMB021_BMI_CSBP_Trans_3/17/2004_1				
404SMB022	3/4/2003 0:00			1							404SMB022_BMI_CSBP_Trans_3/4/2003_1				
404SMB022	3/11/2003 0:00	1							404SMB022_3/11/2003_1						
404SMB022	3/25/2003 0:00	1							404SMB022_3/25/2003_1						
404SMB022	2/24/2004 0:00	1							404SMB022_2/24/2004_1						
404SMB024	3/5/2003 0:00			1							404SMB024_BMI_CSBP_Trans_3/5/2003_1				
404SMB024	3/12/2003 0:00	1							404SMB024_3/12/2003_1						
404SMB024	3/25/2003 0:00	1							404SMB024_3/25/2003_1						
404SMB024	2/24/2004 0:00	1							404SMB024_2/24/2004_1						
404SMB026	3/3/2003 0:00	1							404SMB026_3/3/2003_1						
404SMB026	3/5/2003 0:00			1							404SMB026_BMI_CSBP_Trans_3/5/2003_1				
404SMB026	3/25/2003 0:00	1							404SMB026_3/25/2003_1						
404SMB026	3/1/2004 0:00	1							404SMB026_3/1/2004_1						
404SMB028	3/3/2003 0:00	1							404SMB028_3/3/2003_1						
404SMB028	3/5/2003 0:00			1							404SMB028_BMI_CSBP_Trans_3/5/2003_1				
404SMB028	3/25/2003 0:00	1							404SMB028_3/25/2003_1						
404SMB028	2/24/2004 0:00	1							404SMB028_2/24/2004_1						
404SMB029	3/5/2003 0:00			1							404SMB029_BMI_CSBP_Trans_3/5/2003_1				
404SMB029	3/12/2003 0:00	1							404SMB029_3/12/2003_1						
404SMB029	3/26/2003 0:00	1							404SMB029_3/26/2003_1						
404SMB029	2/24/2004 0:00	1							404SMB029_2/24/2004_1						
404SMB031	3/5/2003 0:00			1							404SMB031_BMI_CSBP_Trans_3/5/2003_1				
404SMB031	3/12/2003 0:00	1							404SMB031_3/12/2003_1						
404SMB031	3/26/2003 0:00	1							404SMB031_3/26/2003_1						
404SMB031	2/25/2004 0:00	1							404SMB031_2/25/2004_1						
404SMB032	3/5/2003 0:00			1							404SMB032_BMI_CSBP_Trans_3/5/2003_1				
404SMB032	3/11/2003 0:00	1							404SMB032_3/11/2003_1						
404SMB032	3/26/2003 0:00	1							404SMB032_3/26/2003_1						
404SMB032	2/25/2004 0:00	1							404SMB032_2/25/2004_1						
404SMB033	3/5/2003 0:00			1							404SMB033_BMI_CSBP_Trans_3/5/2003_1				
404SMB033	3/11/2003 0:00	1							404SMB033_3/11/2003_1						
404SMB033	3/26/2003 0:00	1							404SMB033_3/26/2003_1						
404SMB033	2/25/2004 0:00	1							404SMB033_2/25/2004_1						
404SMB034	3/5/2003 0:00			1							404SMB034_BMI_CSBP_Trans_3/5/2003_1				
404SMB034	3/11/2003 0:00	1							404SMB034_3/11/2003_1						
404SMB034	3/27/2003 0:00	1							404SMB034_3/27/2003_1						
404SMB034	2/25/2004 0:00	1							404SMB034_2/25/2004_1						
404SMB035	3/5/2003 0:00			1							404SMB035_BMI_CSBP_Trans_3/5/2003_1				
404SMB035	3/11/2003 0:00	1							404SMB035_3/11/2003_1						
404SMB035	3/27/2003 0:00	1							404SMB035_3/27/2003_1						
404SMB035	2/25/2004 0:00	1							404SMB035_2/25/2004_1						
404SMB037	3/2/2004 0:00	1							404SMB037_3/2/2004_1						
404SMB038	3/6/2003 0:00			1							404SMB038_BMI_CSBP_Trans_3/6/2003_1				
404SMB038	3/10/2003 0:00	1							404SMB038_3/10/2003_1						
404SMB038	3/27/2003 0:00	1							404SMB038_3/27/2003_1						
404SMB038	3/2/2004 0:00	1							404SMB038_3/2/2004_1						
404SMB039	3/25/2003 0:00	1							404SMB039_3/25/2003_1						
404SMB039	3/2/2004 0:00	1							404SMB039_3/2/2004_1						
404SMB040	3/10/2003 0:00	1							404SMB040_3/10/2003_1						
404SMB040	3/27/2003 0:00	1							404SMB040_3/27/2003_1						
404SMB040	2/25/2004 0:00	1							404SMB040_2/25/2004_1						
404SMB041	3/6/2003 0:00			1							404SMB041_BMI_CSBP_Trans_3/6/2003_1				
404SMB041	3/10/2003 0:00	1							404SMB041_3/10/2003_1						
404SMB041	3/27/2003 0:00	1							404SMB041_3/27/2003_1						
404SMB041	2/25/2004 0:00	1							404SMB041_2/25/2004_1						
404SMB042	3/4/2003 0:00	1							404SMB042_3/4/2003_1						
404SMB042	3/6/2003 0:00			1							404SMB042_BMI_CSBP_Trans_3/6/2003_1				
404SMB042	3/27/2003 0:00	1							404SMB042_3/27/2003_1						
404SMB042	2/23/2004 0:00	1							404SMB042_2/23/2004_1						
404SMB043	3/3/2003 0:00	1							404SMB043_3/3/2003_1						
404SMB043	3/6/2003 0:00			1							404SMB043_BMI_CSBP_Trans_3/6/2003_1				
404SMB043	3/27/2003 0:00	1							404SMB043_3/27/2003_1						
404SMB043	2/23/2004 0:00	1							404SMB043_2/23/2004_1						
404SMB043	3/17/2004 0:00			1							404SMB043_BMI_CSBP_Trans_3/17/2004_1				
404SMB044	3/4/2003 0:00	1							404SMB044_3/4/2003_1						
404SMB044	3/26/2003 0:00	1							404SMB044_3/26/2003_1						
