StationID_Master	BMISampleID	CollDate	DataType3	CSCI	O_E	MMI_Score	BurrowerPct	BurrowerTaxa	BurrowerTaxaPct	CFCGPct	CFCGTaxa	CFCGTaxaPct	ClimberPct	ClimberTaxa	ClimberTaxaPct	ClingerPct	ClingerTaxa	ClingerTaxaPct	ColeopteraTaxa	ColeopteraTaxaPct	DipteraPct	DipteraTaxa	DipteraTaxaPct	DominantPct	EPTPct	EPTTaxa	EPTTaxaPct	IntolerantPct	IntolerantTaxa	IntolerantTaxaPct	InvasivePct	InvasiveTaxa	InvasiveTaxaPct	ScraperPct	ScraperTaxa	ScraperTaxaPct	ShannonDiversity	ShredderPct	ShredderTaxa	ShredderTaxaPct	SimpsonDiversity	SwimmerPct	SwimmerTaxa	SwimmerTaxaPct	TaxaRichness	TolerantPct	TolerantTaxa	TolerantTaxaPct
SMC00899	SMC00899_10/14/2008_1	10/14/2008 0:00:00	BMI	0.29	0.33	0.25																					0.00	0.01																	4.90			
SMC00899	SMC00899_7/12/2011_1	7/12/2011 0:00:00	BMI	0.29	0.33	0.25	0.98	1.00	0.33	0.99	4.00	0.80	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.88	2.00	0.40	0.98	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.47	0.00	0.00	0.00	0.23	2.267574e-03	1.00	0.33	5.00	0.01	2.00	0.40
SMC00910	SMC00910_10/16/2008	10/16/2008 0:00:00	BMI	0.72	0.89	0.55																					0.42	4.99e-03																	6.50			
SMC00910	SMC00910_4/30/2009_1	4/30/2009 0:00:00	BMI	0.70	0.90	0.50	0.38	1.00	0.25	0.98	4.82	0.62	0.00	0.00	0.00	0.60	2.00	0.50	0.00	0.00	0.60	2.00	0.25	0.97	0.02	4.50	0.25	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.21	0.00	0.00	0.00	0.67	0.01	1.00	0.25	8.00	4.0e-03	2.00	0.25
SMC00916	SMC00916_10/18/2008_1	10/18/2008 0:00:00	BMI	0.77	0.98	0.57																					0.18	0.07																	22.10			
SMC00921	SMC00921_10/19/2008	10/19/2008 0:00:00	BMI	0.67	0.67	0.67																					0.14	0.53																	13.95			
SMC00921	SMC00921_6/2/2010_1	6/2/2010 0:00:00	BMI	0.62	0.57	0.51	0.26	1.00	0.16	57.95	7.00	0.53	0.02	1.00	0.16	0.06	1.00	0.16	0.00	0.00	0.07	4.00	0.30	0.67	0.14	7.70	0.15	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.85	0.00	0.00	0.00	0.79	0.59	1.00	0.16	13.00	0.54	5.00	23.69
SMC00926	SMC00926_10/24/2008	10/24/2008 0:00:00	BMI	0.56	0.57	0.55																					0.05	0.79																	15.05			
SMC00926	SMC00926_6/28/2010_1	6/28/2010 0:00:00	BMI	0.51	0.62	0.40	0.15	2.00	0.18	0.88	9.00	0.52	0.04	2.00	0.18	0.01	1.00	0.09	0.00	0.00	0.11	8.00	0.47	0.81	4.0e-03	23.84	0.05	0.00	0.00	0.00	0.00	0.00	0.00	0.01	1.00	0.05	1.55	0.00	0.00	0.00	0.63	0.42	2.00	0.18	17.00	0.79	10.00	0.58
SMC00957	SMC00957_10/25/2008	10/25/2008 0:00:00	BMI	0.80	0.92	0.69																					0.17	0.22																	22.05			
SMC00957	SMC00957_6/21/2010_1	6/21/2010 0:00:00	BMI	0.75	0.89	0.62	0.08	1.00	0.09	0.82	11.00	0.50	5.747126e-03	1.00	0.09	0.01	2.00	0.18	0.00	0.00	0.16	8.00	0.36	0.67	0.53	2.66	0.18	0.00	0.00	0.00	0.00	0.00	0.00	0.13	2.00	0.09	1.98	0.00	0.00	0.00	0.77	0.73	2.00	0.18	22.00	0.24	8.00	0.36
SMC00958	SMC00958_10/26/2008_1	10/26/2008 0:00:00	BMI	0.35	0.21	0.48																					0.00	0.79																	9.55			
SMC00958	SMC00958_7/19/2011_1	7/19/2011 0:00:00	BMI	0.21	0.12	0.30	0.07	1.00	0.25	0.70	7.00	0.63	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.02	4.00	0.36	0.85	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.11	2.00	0.18	1.34	0.00	0.00	0.00	0.64	0.00	0.00	0.00	11.00	0.70	5.00	0.45
SMC00963	SMC00963_10/31/2008	10/31/2008 0:00:00	BMI	0.80	1.04	0.56																					0.18	0.15																	16.35			
SMC00964	SMC00964_11/1/2008_1	11/1/2008 0:00:00	BMI	0.74	0.66	0.82																					0.45	0.14																	21.70			
SMC00997	SMC00997_11/2/2008	11/2/2008 0:00:00	BMI	0.52	0.54	0.50																					0.05	0.43																	8.90			
SMC01004	SMC01004_11/3/2008_1	11/3/2008 0:00:00	BMI	0.66	0.82	0.50																					0.18	0.04																	10.90			
SMC01004	SMC01004_5/26/2009_1	5/26/2009 0:00:00	BMI	0.70	0.82	0.58	0.20	3.00	0.33	0.83	7.95	0.72	0.00	0.00	0.00	0.29	2.00	0.22	0.00	0.00	0.37	7.00	0.63	0.80	0.61	1.33	0.18	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.48	0.00	0.00	0.00	0.70	0.46	1.00	0.11	11.00	0.04	4.00	0.36
SMC01013	SMC01013_11/4/2008	11/4/2008 0:00:00	BMI	0.62	0.65	0.59																					0.13	0.80																	13.85			
SMC01013	SMC01013_6/24/2010_1	6/24/2010 0:00:00	BMI	0.57	0.72	0.43	0.81	1.00	0.16	0.79	8.00	0.57	0.00	0.00	0.00	0.02	1.00	0.16	0.00	0.00	0.17	4.00	0.28	0.83	8.0e-03	1.33	0.14	0.00	0.00	0.00	0.00	0.00	0.00	0.19	2.00	0.14	1.50	0.00	0.00	0.00	0.67	0.00	0.00	0.00	14.00	0.81	6.00	0.42
SMC01046	SMC01046_11/6/2008	11/6/2008 0:00:00	BMI	0.75	0.79	0.70																					0.20	0.55																	13.10			
SMC01046	SMC01046_5/21/2009_1	5/21/2009 0:00:00	BMI	0.65	0.79	0.51	0.11	1.00	0.16	0.88	6.52	0.46	0.10	2.00	0.33	0.69	2.00	0.33	0.00	0.00	0.29	2.00	0.15	0.84	0.12	3.23	0.15	0.00	0.00	0.00	2.0e-03	1.00	0.07	0.01	1.00	0.07	1.41	2.0e-03	0.82	0.07	0.63	0.08	1.00	0.16	13.00	0.56	6.00	0.46
SMC01049	SMC01049_11/7/2008	11/7/2008 0:00:00	BMI	0.75	1.03	0.46																					0.15	0.14																	19.70			
SMC01096	SMC01096_11/8/2008_1	11/8/2008 0:00:00	BMI	0.62	0.70	0.53																					0.27	2.9e-03																	7.35			
SMC01096	SMC01096_6/7/2010_1	6/7/2010 0:00:00	BMI	0.68	0.76	0.59	0.07	1.00	0.20	0.90	3.00	0.42	0.02	0.00	0.00	0.54	2.00	0.40	0.00	0.00	0.56	4.00	0.57	0.90	0.43	1.33	0.28	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.22	0.00	0.00	0.00	0.63	0.35	1.00	0.20	7.00	2.0e-03	1.00	0.14
SMC01097	SMC01097_11/9/2008_1	11/9/2008 0:00:00	BMI	1.04	1.29	0.79																					0.28	0.09																	24.05			
SMC01128	SMC01128_11/10/2008_1	11/10/2008 0:00:00	BMI	0.69	0.63	0.74																					0.25	0.49																	12.00			
SMC01128	SMC01128_11/11/2008_1	11/11/2008 0:00:00	BMI	0.69	0.63	0.74																					0.25	0.49																	12.00			
SMC01128	SMC01128_11/12/2008_1	11/12/2008 0:00:00	BMI	0.80	0.75	0.84																					0.37	0.52																	12.50			
SMC01128	SMC01128_11/13/2008_1	11/13/2008 0:00:00	BMI	0.80	0.75	0.84																					0.37	0.52																	12.50			
SMC01128	SMC01128_11/14/2008_1	11/14/2008 0:00:00	BMI	0.68	0.60	0.76																					0.27	0.48																	13.65			
SMC01128	SMC01128_11/15/2008_1	11/15/2008 0:00:00	BMI	0.68	0.60	0.76																					0.27	0.48																	13.65			
SMC01142	SMC01142_11/17/2008_1	11/17/2008 0:00:00	BMI	0.91	0.92	0.90																					0.45	0.09																	17.00			
SMC01144	SMC01144_11/18/2008_1	11/18/2008 0:00:00	BMI	1.10	1.29	0.92																					0.31	0.10																	29.30			
SMC01151	SMC01151_11/19/2008_1	11/19/2008 0:00:00	BMI	0.72	0.63	0.80																					0.20	0.66																	14.95			
SMC01151	SMC01151_6/17/2009_1	6/17/2009 0:00:00	BMI	0.60	0.63	0.58	0.27	1.00	0.10	0.87	8.97	0.60	0.00	0.00	0.00	0.14	3.80	0.40	1.00	0.06	0.10	4.00	0.26	0.77	0.16	4.24	0.20	0.00	0.00	0.00	0.00	0.00	0.00	0.08	1.00	0.06	1.59	0.00	0.00	0.00	0.66	0.06	2.00	0.20	15.00	0.65	5.00	0.33
SMC01155	SMC01155_11/20/2008_1	11/20/2008 0:00:00	BMI	1.05	1.23	0.86																					0.22	0.06																	26.10			
SMC01155	SMC01155_5/12/2009_1	5/12/2009 0:00:00	BMI	1.05	1.22	0.88	0.75	4.00	0.20	0.80	13.72	0.50	0.01	1.00	0.05	0.08	3.95	0.20	4.77	0.17	0.78	11.00	0.39	0.72	0.08	7.17	0.21	0.00	0.00	0.00	0.00	0.00	0.00	0.03	2.00	0.07	1.77	0.00	0.00	0.00	0.63	0.08	5.00	0.25	28.00	0.07	6.00	0.21
SMC01158	SMC01158_11/21/2008_1	11/21/2008 0:00:00	BMI	0.52	0.64	0.39																					0.00	0.16																	7.50			
SMC01158	SMC01158_5/20/2009_1	5/20/2009 0:00:00	BMI	0.48	0.62	0.33					5.00						1.00		0.00											0.00							0.86		0.00									
SMC01161	SMC01161_11/22/2008	11/22/2008 0:00:00	BMI	1.02	1.29	0.74																					0.31	0.04																	26.80			
SMC01161	SMC01161_5/27/2010_1	5/27/2010 0:00:00	BMI	1.08	1.21	0.84	0.49	3.00	0.15	58.28	12.00	0.42	0.02	2.00	0.10	0.21	8.00	0.40	2.00	0.07	0.49	9.00	0.32	0.70	0.39	7.40	0.35	2.37	3.00	1.67	0.00	0.00	0.00	0.01	3.00	0.10	2.03	0.00	0.00	0.00	0.75	0.20	3.00	0.15	28.00	0.05	5.00	7.58
SMC01164	SMC01164_11/24/2008_1	11/24/2008 0:00:00	BMI	0.98	1.03	0.93																					0.27	0.15																	27.50			
SMC01164	SMC01164_11/25/2008_1	11/25/2008 0:00:00	BMI	0.64	0.37	0.92																					0.13	0.83																	14.45			
SMC01166	SMC01166_11/26/2008_1	11/26/2008 0:00:00	BMI	0.90	0.99	0.81																					0.20	0.05																	24.15			
SMC01166	SMC01166_11/27/2008_1	11/27/2008 0:00:00	BMI	1.06	1.02	1.10																					0.37	0.18																	33.40			
SMC01172	SMC01172_11/28/2008_1	11/28/2008 0:00:00	BMI	0.90	0.87	0.92																					0.18	0.48																	25.90			
SMC01172	SMC01172_11/29/2008_1	11/29/2008 0:00:00	BMI	0.83	0.76	0.90																					0.18	0.42																	21.00			
SMC01172	SMC01172_6/24/2009_1	6/24/2009 0:00:00	BMI	0.83	0.85	0.81					11.70						2.85		2.95											0.14							2.06		0.75									
SMC01172	SMC01172_6/24/2009_2	6/24/2009 0:00:00	BMI	0.76	0.75	0.77					10.50						2.00		3.05											0.13							2.07		0.00									
SMC01174	SMC01174_11/30/2008_1	11/30/2008 0:00:00	BMI	0.88	1.00	0.75																					0.06	0.55																	15.80			
SMC01174	SMC01174_7/20/2011_1	7/20/2011 0:00:00	BMI	0.71	0.75	0.56	0.69	2.00	0.22	42.92	6.00	0.35	0.02	1.00	0.11	0.00	0.00	0.00	2.00	0.11	0.30	6.00	0.35	0.81	6.0e-03	13.36	0.05	0.00	0.00	0.00	0.00	0.00	0.00	8.0e-03	2.00	0.11	1.70	0.00	0.00	0.00	0.73	0.26	4.00	0.44	17.00	0.56	8.00	0.47
SMC01201	SMC01201_12/3/2008	12/3/2008 0:00:00	BMI	0.92	1.22	0.63																					0.16	0.09																	24.20			
SMC01201	SMC01201_6/2/2010_1	6/2/2010 0:00:00	BMI	0.97	1.03	0.66	0.66	3.00	0.21	60.96	11.00	0.44	0.02	1.00	0.07	0.20	4.00	0.28	2.00	0.08	0.74	6.00	0.24	0.81	0.13	4.72	0.16	0.33	1.00	0.22	0.02	1.00	0.04	2.0e-03	1.00	0.04	1.61	0.00	0.00	0.00	0.62	0.09	2.00	0.14	25.00	0.09	9.00	11.68
SMC01208	SMC01208_12/4/2008_1	12/4/2008 0:00:00	BMI	0.58	0.51	0.66																					0.11	0.48																	8.80			
SMC01208	SMC01208_6/8/2010_1	6/8/2010 0:00:00	BMI	0.54	0.51	0.57	0.88	1.00	0.25	0.95	6.00	0.66	0.05	0.00	0.00	0.05	2.00	0.50	0.00	0.00	0.35	3.00	0.33	0.94	0.03	0.66	0.11	0.00	0.00	0.00	0.00	0.00	0.00	2.0e-03	1.00	0.11	1.22	0.00	0.00	0.00	0.64	0.00	0.00	0.00	9.00	0.47	3.00	0.33
SMC01215	SMC01215_12/5/2008_1	12/5/2008 0:00:00	BMI	0.92	1.04	0.80																					0.28	0.28																	17.70			
SMC01215	SMC01215_7/13/2011_1	7/13/2011 0:00:00	BMI	0.95	1.14	0.76	0.42	2.00	0.15	0.79	11.00	0.55	0.00	0.00	0.00	0.26	5.00	0.38	2.00	0.10	0.48	6.00	0.30	0.57	0.29	9.22	0.30	4.0e-03	1.00	0.05	0.00	0.00	0.00	0.00	0.00	0.00	2.17	0.00	0.00	0.00	0.83	0.17	3.00	0.23	20.00	0.21	5.00	0.25
SMC01257	SMC01257_12/7/2008_1	12/7/2008 0:00:00	BMI	0.68	0.87	0.49																					0.27	0.01																	10.95			
SMC01257	SMC01257_6/16/2011_1	6/16/2011 0:00:00	BMI	0.72	0.87	0.56	0.16	1.00	0.14	0.95	8.00	0.66	0.00	0.00	0.00	0.09	2.00	0.28	0.00	0.00	0.21	4.00	0.33	0.83	0.72	2.98	0.33	0.00	0.00	0.00	0.00	0.00	0.00	6.0e-03	1.00	0.08	1.57	0.00	0.00	0.00	0.73	0.73	2.00	0.28	12.00	0.01	3.00	0.25
SMC01258	SMC01258_12/8/2008	12/8/2008 0:00:00	BMI	0.60	0.55	0.65																					0.08	0.39																	12.00			
SMC01272	SMC01272_4/3/2012_1	4/3/2012 0:00:00	BMI	0.90	0.99	0.82																					0.39	0.09																	26.65			
SMC01278	SMC01278_12/10/2008	12/10/2008 0:00:00	BMI	0.52	0.51	0.53																					0.10	0.58																	8.75			
SMC01278	SMC01278_6/17/2009_1	6/17/2009 0:00:00	BMI	0.42	0.51	0.33	0.96	1.00	0.33	0.98	5.95	0.60	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.25	3.00	0.30	0.90	4.0e-03	0.66	0.10	0.00	0.00	0.00	0.00	0.00	0.00	2.0e-03	1.00	0.10	1.28	0.00	0.00	0.00	0.65	0.03	2.00	0.66	10.00	0.58	5.00	0.50
SMC01341	SMC01341_12/12/2008	12/12/2008 0:00:00	BMI	0.38	0.33	0.43																					0.18	0.16																	10.00			
SMC01372	SMC01372_12/15/2008_1	12/15/2008 0:00:00	BMI	0.67	0.74	0.59																					0.25	0.03																	19.90			
SMC01372	SMC01372_12/16/2008_1	12/16/2008 0:00:00	BMI	0.65	0.71	0.59																					0.27	0.03																	18.15			
SMC01383	SMC01383_12/17/2008_1	12/17/2008 0:00:00	BMI	0.24	0.22	0.25																					0.00	0.00																	1.00			
SMC01383	SMC01383_6/1/2010_1	6/1/2010 0:00:00	BMI	0.24	0.22	0.26	1.00	1.00	1.00	0.98	1.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	1.00	1.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.08	0.00	0.00	0.00	0.03	0.00	0.00	0.00	1.00	0.00	0.00	0.00
SMC01384	SMC01384_12/18/2008	12/18/2008 0:00:00	BMI	0.94	0.89	0.98																					0.29	0.65																	22.90			
SMC01384	SMC01384_6/29/2009_1	6/29/2009 0:00:00	BMI	0.81	0.89	0.73					13.05						5.80		2.60											0.04							1.99		1.00									
SMC01418	SMC01418_12/22/2008_1	12/22/2008 0:00:00	BMI	1.25	1.26	1.24																					0.33	0.33																	40.20			
SMC01452	SMC01452_12/25/2008_1	12/25/2008 0:00:00	BMI	0.40	0.43	0.38																					0.00	0.16																	5.90			
SMC01452	SMC01452_7/15/2010_1	7/15/2010 0:00:00	BMI	0.37	0.45	0.29	0.93	1.00	0.50	0.99	5.00	0.83	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.76	3.00	0.50	0.93	0.00	8.57	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.0e-03	1.00	0.16	0.98	0.00	0.00	0.00	0.48	0.00	0.00	0.00	6.00	0.16	2.00	0.33
SMC01464	SMC01464_12/28/2008_1	12/28/2008 0:00:00	BMI	0.74	0.81	0.68																					0.28	0.21																	10.25			
SMC01512	SMC01512_12/30/2008_1	12/30/2008 0:00:00	BMI	0.61	0.52	0.71																					0.30	0.41																	6.60			
SMC01512	SMC01512_6/23/2010_1	6/23/2010 0:00:00	BMI	0.56	0.52	0.60	0.80	1.00	0.33	0.89	4.00	0.66	0.10	0.00	0.00	0.08	1.00	0.33	0.00	0.00	0.44	1.00	0.16	0.92	0.11	1.33	0.33	0.00	0.00	0.00	0.00	0.00	0.00	2.0e-03	1.00	0.16	1.15	0.00	0.00	0.00	0.61	7.168459e-03	1.00	0.33	6.00	0.41	2.00	0.33
SMC01550	SMC01550_1/4/2009	1/4/2009 0:00:00	BMI	0.70	0.64	0.76																					0.20	0.49																	19.90			
SMC01550	SMC01550_6/25/2009_1	6/25/2009 0:00:00	BMI	0.63	0.64	0.62					9.50						3.00		1.50											0.14							1.90		0.00									
SMC01555	SMC01555_1/5/2009_1	1/5/2009 0:00:00	BMI	0.63	0.77	0.48																					0.33	0.03																	6.00			
SMC01555	SMC01555_6/23/2011_1	6/23/2011 0:00:00	BMI	0.66	0.77	0.54	0.41	1.00	0.25	0.95	4.00	0.66	2.320186e-03	0.00	0.00	0.28	2.00	0.50	0.00	0.00	0.60	2.00	0.33	0.85	0.26	1.33	0.33	0.00	0.00	0.00	0.00	0.00	0.00	0.03	1.00	0.16	1.45	0.00	0.00	0.00	0.73	0.29	1.00	0.25	6.00	0.03	1.00	0.16
SMC01606	SMC01606_1/8/2009	1/8/2009 0:00:00	BMI	0.73	0.86	0.60																					0.16	0.21																	12.50			
SMC01606	SMC01606_5/26/2009_1	5/26/2009 0:00:00	BMI	0.71	0.85	0.58	0.93	2.00	0.33	0.98	8.00	0.61	0.00	0.00	0.00	0.03	2.00	0.33	0.00	0.00	0.68	6.00	0.46	0.87	0.02	13.71	0.15	0.00	0.00	0.00	2.0e-03	1.00	0.07	4.0e-03	1.00	0.07	1.20	2.0e-03	1.00	0.07	0.53	0.02	1.00	0.16	13.00	0.22	4.00	0.30
SMC01640	SMC01640_1/10/2009_1	1/10/2009 0:00:00	BMI	0.45	0.33	0.58																					0.00	0.79																	4.85			
SMC01640	SMC01640_6/29/2009_1	6/29/2009 0:00:00	BMI	0.37	0.32	0.42					4.80						0.95		0.00											0.00							0.58		0.00									
SMC01655	SMC01655_1/11/2009_1	1/11/2009 0:00:00	BMI	1.05	1.16	0.93																					0.43	0.02																	16.00			
SMC01656	SMC01656_1/12/2009_1	1/12/2009 0:00:00	BMI	0.75	0.83	0.67																					0.12	0.36																	15.65			
SMC01676	SMC01676_1/14/2009_1	1/14/2009 0:00:00	BMI	0.86	1.00	0.73																					0.25	0.09																	23.65			
SMC01684	SMC01684_1/15/2009_1	1/15/2009 0:00:00	BMI	0.41	0.33	0.48																					0.00	0.72																	4.35			
SMC01684	SMC01684_6/3/2009_1	6/3/2009 0:00:00	BMI	0.31	0.33	0.30	1.00	3.00	1.00	0.99	2.90	0.60	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.28	3.00	0.60	0.99	0.00	1.26	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.64	0.00	0.00	0.00	0.41	0.00	0.00	0.00	5.00	0.71	1.00	0.20
SMC01689	SMC01689_1/16/2009_1	1/16/2009 0:00:00	BMI	0.38	0.33	0.44																					0.00	0.27																	9.40			
SMC01692	SMC01692_1/17/2009_1	1/17/2009 0:00:00	BMI	0.80	1.00	0.60																					0.22	0.02																	11.90			
SMC01692	SMC01692_6/20/2011_1	6/20/2011 0:00:00	BMI	0.88	1.08	0.68	0.09	1.00	0.10	0.79	8.00	0.57	2.040816e-03	0.00	0.00	0.40	3.00	0.30	1.00	0.07	0.33	7.00	0.50	0.86	0.65	2.00	0.21	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.44	0.00	0.00	0.00	0.69	0.48	2.00	0.20	14.00	0.02	6.00	0.42
SMC01694	SMC01694_1/18/2009	1/18/2009 0:00:00	BMI	0.45	0.35	0.55																					0.13	0.91																	7.55			
SMC01694	SMC01694_6/28/2010_1	6/28/2010 0:00:00	BMI	0.39	0.35	0.43	0.58	1.00	0.25	0.98	7.00	0.87	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.07	3.00	0.37	0.94	0.02	4.19	0.25	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.94	0.00	0.00	0.00	0.45	0.20	1.00	0.25	8.00	0.90	4.00	0.50
SMC01705	SMC01705_1/19/2009_1	1/19/2009 0:00:00	BMI	0.97	0.90	1.03																					0.46	0.61																	24.85			
SMC01705	SMC01705_5/14/2009_1	5/14/2009 0:00:00	BMI	0.82	0.85	0.78					12.50						8.40	0.38	1.75	0.08							0.44	0.02		0.18							1.66		0.00						25.00			
SMC01716	SMC01716_1/21/2009_1	1/21/2009 0:00:00	BMI	0.42	0.38	0.45																					0.00	0.01																	3.90			
SMC01716	SMC01716_6/8/2010_1	6/8/2010 0:00:00	BMI	0.48	0.47	0.49	0.99	1.00	0.33	1.00	4.00	1.00	0.00	0.00	0.00	2.020202e-03	1.00	0.33	0.00	0.00	1.00	4.00	1.00	0.99	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.08	0.00	0.00	0.00	0.02	0.00	0.00	0.00	4.00	0.01	2.00	0.50
SMC01717	SMC01717_1/22/2009_1	1/22/2009 0:00:00	BMI	0.60	0.66	0.53																					0.00	0.33																	16.25			
SMC01717	SMC01717_5/28/2009_1	5/28/2009 0:00:00	BMI	0.63	0.64	0.63					10.80						1.00		0.00											0.08							1.81		1.75									
SMC01726	SMC01726_1/23/2009	1/23/2009 0:00:00	BMI	0.59	0.66	0.53																					0.14	0.12																	13.75			
SMC01726	SMC01726_6/30/2010_1	6/30/2010 0:00:00	BMI	0.58	0.66	0.50	0.37	1.00	0.11	0.87	11.00	0.73	0.01	0.00	0.00	0.04	2.00	0.22	0.00	0.00	0.44	8.00	0.53	0.79	0.44	1.33	0.13	0.00	0.00	0.00	0.00	0.00	0.00	4.0e-03	1.00	0.06	1.76	0.00	0.00	0.00	0.72	0.52	3.00	0.33	15.00	0.12	6.00	0.40
SMC01748	SMC01748_1/25/2009_1	1/25/2009 0:00:00	BMI	0.81	0.84	0.78																					0.31	0.65																	15.25			
SMC01748	SMC01748_6/3/2009_1	6/3/2009 0:00:00	BMI	0.73	0.86	0.60	0.77	1.00	0.12	0.98	10.67	0.68	0.01	1.00	0.12	0.06	2.85	0.37	0.00	0.00	0.21	4.00	0.25	0.85	0.04	4.31	0.31	2.0e-03	1.00	0.06	0.12	1.00	0.06	6.0e-03	1.00	0.06	1.46	0.00	0.00	0.00	0.65	0.07	2.00	0.25	16.00	0.66	4.00	0.25
SMC01784	SMC01784_4/4/2012_1	4/4/2012 0:00:00	BMI	0.76	0.76	0.77																					0.14	0.16																	21.20			
SMC01811	SMC01811_1/28/2009	1/28/2009 0:00:00	BMI	0.75	0.90	0.60																					0.15	0.49																	12.70			
SMC01814	SMC01814_1/29/2009	1/29/2009 0:00:00	BMI	0.53	0.45	0.61																					0.08	0.40																	11.55			
SMC01814	SMC01814_1/30/2009	1/30/2009 0:00:00	BMI	0.53	0.45	0.61																					0.08	0.40																	11.55			
SMC01824	SMC01824_2/2/2009_1	2/2/2009 0:00:00	BMI	0.70	0.84	0.57																					0.07	0.50																	9.60			
SMC01849	SMC01849_2/3/2009_1	2/3/2009 0:00:00	BMI	1.03	1.13	0.93																					0.41	0.01																	23.95			
SMC01860	SMC01860_2/4/2009_1	2/4/2009 0:00:00	BMI	0.59	0.64	0.55																					0.27	0.14																	11.00			
SMC01881	SMC01881_2/5/2009_1	2/5/2009 0:00:00	BMI	0.44	0.40	0.48																					0.00	0.55																	10.70			
SMC01881	SMC01881_2/6/2009_1	2/6/2009 0:00:00	BMI	0.43	0.38	0.48																					0.00	0.45																	10.40			
SMC01902	SMC01902_2/8/2009_1	2/8/2009 0:00:00	BMI	0.61	0.76	0.45																					0.08	0.06																	11.65			
SMC01909	SMC01909_2/9/2009_1	2/9/2009 0:00:00	BMI	0.98	1.16	0.81																					0.14	0.33																	26.35			
SMC01909	SMC01909_6/8/2009_1	6/8/2009 0:00:00	BMI	0.98	1.16	0.80					12.90						4.00		2.70											0.00							2.63		0.00									
SMC01923	SMC01923_2/11/2009_1	2/11/2009 0:00:00	BMI	0.62	0.59	0.65																					0.11	0.51																	16.80			
SMC01923	SMC01923_7/12/2011_1	7/12/2011 0:00:00	BMI	0.54	0.60	0.48	0.81	4.00	0.36	0.90	10.00	0.62	4.149378e-03	1.00	0.09	4.149378e-03	1.00	0.09	1.00	0.06	0.43	8.00	0.50	0.85	0.04	1.33	0.12	0.00	0.00	0.00	0.00	0.00	0.00	0.07	1.00	0.06	1.50	2.0e-03	0.00	0.00	0.68	0.09	1.00	0.09	16.00	0.50	7.00	0.43
SMC01934	SMC01934_2/12/2009_1	2/12/2009 0:00:00	BMI	0.61	0.67	0.54																					0.28	0.25																	13.10			
SMC01953	SMC01953_2/13/2009_1	2/13/2009 0:00:00	BMI	1.07	1.27	0.87																					0.35	0.10																	28.00			
SMC01960	SMC01960_2/14/2009_1	2/14/2009 0:00:00	BMI	0.55	0.47	0.63																					0.21	0.87																	12.70			
SMC01960	SMC01960_6/23/2010_1	6/23/2010 0:00:00	BMI	0.51	0.51	0.52	0.32	1.00	0.12	0.94	9.00	0.64	0.02	0.00	0.00	0.01	1.00	0.12	0.00	0.00	0.11	4.00	0.28	0.83	0.02	3.61	0.28	0.00	0.00	0.00	0.00	0.00	0.00	0.02	1.00	0.07	1.53	0.00	0.00	0.00	0.67	0.20	3.00	0.37	14.00	0.87	7.00	0.50
SMC01962	SMC01962_2/15/2009	2/15/2009 0:00:00	BMI	0.61	0.66	0.55																					0.00	0.78																	8.50			
SMC01962	SMC01962_6/8/2010_1	6/8/2010 0:00:00	BMI	0.45	0.44	0.34	0.10	2.00	0.50	49.57	4.00	0.40	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.02	2.00	0.20	0.80	0.00	13.52	0.00	0.00	0.00	0.00	4.0e-03	1.00	0.10	0.02	2.00	0.20	1.56	4.0e-03	1.00	0.10	0.73	0.87	1.00	0.25	10.00	0.79	6.00	32.80
SMC01972	SMC01972_2/16/2009_1	2/16/2009 0:00:00	BMI	0.44	0.43	0.44																					0.17	3.7e-03																	5.85			
