"StationID"	"Lat_Dec"	"Long_Dec"	"StreamType"	"WBID"	"Elevation"	"InvertReg"	"BenSampID"	"RepNum"	"CollDate"	"Comments"	"CollMeth"	"FieldGearID"	"Habitat"	"WQX_FinalID"	"FinalID"	"Individuals"	"IndividualsCorrected"	"LargeRare"	"Stage"
"SPWRC000.48"	31.8650172	-109.3298514	"Perennial"	"15050201-433"	6260	"cold"	2418	1	1992-04-08	NA	"ADEQ Riffle Bugs"	"D-frame di"	"Riffle"	"Abedus"	"Abedus"	1	2	FALSE	"X"
"BWCNG006.59"	34.7586647	-113.1203044	"Perennial"	"15030202-014"	4360	"warm"	2420	1	1993-04-21	NA	"ADEQ Riffle Bugs"	"D-frame di"	"Riffle"	"Abedus"	"Abedus"	1	4	FALSE	"X"
"LCBRB006.74"	34.4944461	-111.1658931	"Perennial"	"15020008-537"	6950	"cold"	2434	1	1993-06-11	NA	"ADEQ Riffle Bugs"	"D-frame di"	"Riffle"	"Abedus"	"Abedus"	2	16	FALSE	"X"
"MGAFR087.06"	34.3140572	-112.0614064	"Perennial"	"15070102-023"	3445	"warm"	2447	1	1993-04-28	NA	"ADEQ Riffle Bugs"	"D-frame di"	"Riffle"	"Abedus"	"Abedus"	1	8	FALSE	"X"
"UGETK011.80"	31.9087297	-109.2531981	"Perennial"	"15040006-837"	6520	"cold"	2489	1	1993-04-06	NA	"ADEQ Riffle Bugs"	"D-frame di"	"Riffle"	"Abedus"	"Abedus"	1	8	FALSE	"X"
"MGANT013.35"	34.1959989	-112.7150386	"Perennial"	"15070103-010"	3850	"warm"	2545	1	1994-05-03	NA	"ADEQ Riffle Bugs"	"D-frame di"	"Riffle"	"Abedus"	"Abedus"	1	30	FALSE	"X"
"SPSPR126.35"	31.6374217	-110.1755669	"Perennial"	"15050202-006"	3920	"warm"	2566	1	1995-05-01	NA	"ADEQ Riffle Bugs"	"D-frame di"	"Riffle"	"Abedus"	"Abedus"	1	30	FALSE	"X"
"SRNBE000.86"	33.5964006	-109.4337589	"Perennial"	"15060101-022"	7740	"cold"	2567	1	1995-06-05	NA	"ADEQ Riffle Bugs"	"D-frame di"	"Riffle"	"Abedus"	"Abedus"	1	6	FALSE	"X"
"VRPIE016.49"	34.4210325	-111.4409	"Perennial"	"15060203-049"	5760	"cold"	2596	1	1995-05-23	NA	"ADEQ Riffle Bugs"	"D-frame di"	"Riffle"	"Abedus"	"Abedus"	1	5	FALSE	"X"
"SRWRK007.97"	33.8237975	-110.9391453	"Perennial"	"15060103-195"	6160	"cold"	2626	1	1996-05-07	NA	"ADEQ Riffle Bugs"	"D-frame di"	"Riffle"	"Abedus"	"Abedus"	1	10	FALSE	"X"
"BWSMR029.44"	34.4002214	-113.1740139	"Perennial"	"15030203-010"	1830	"warm"	2630	1	1997-04-24	"Raw data from Patti S. fall 1999 - from table 1997"	"ADEQ Riffle Bugs"	"D-frame di"	"Riffle"	"Abedus"	"Abedus"	1	10	FALSE	"X"
"LCBRB006.74"	34.4944461	-111.1658931	"Perennial"	"15020008-537"	6950	"cold"	2632	1	1997-05-19	"Raw data from Patti S. fall 1999 - from table 1997"	"ADEQ Riffle Bugs"	"D-frame di"	"Riffle"	"Abedus"	"Abedus"	2	11.42	FALSE	"X"
"SPRDC012.76"	32.4526264	-110.3158292	"Perennial"	"15050203-014B"	3900	"warm"	2638	1	1997-04-29	"Raw data from Patti S. fall 1999 - from table 1997"	"ADEQ Riffle Bugs"	"D-frame di"	"Riffle"	"Abedus"	"Abedus"	2	24	FALSE	"X"
"VRROU002.93"	34.1395906	-111.84675	"Perennial"	"15060203-853"	3300	"warm"	2655	1	1995-10-31	NA	"ADEQ Riffle Bugs"	"D-frame di"	"Riffle"	"Abedus"	"Abedus"	1.05017502917153	9	FALSE	"X"
"VRSYH000.25"	34.0796208	-111.7018136	"Perennial"	"15060203-055"	2080	"warm"	2657	1	1995-11-01	NA	"ADEQ Riffle Bugs"	"D-frame di"	"Riffle"	"Abedus"	"Abedus"	1	10	FALSE	"X"
"VRVER165.07"	34.8936803	-112.2122153	"Perennial"	"15060202-038"	3820	"warm"	2661	1	1995-10-11	NA	"ADEQ Riffle Bugs"	"D-frame di"	"Riffle"	"Abedus"	"Abedus"	1	15	FALSE	"X"
"VRVER103.73"	34.4807208	-111.7994539	"Perennial"	"15060203-025"	2940	"warm"	2666	1	1995-09-27	NA	"ADEQ Riffle Bugs"	"D-frame di"	"Riffle"	"Abedus"	"Abedus"	1	10	FALSE	"X"
"VRVER053.70"	34.0758367	-111.7089578	"Perennial"	"15060203-018"	2040	"warm"	2667	1	1995-11-01	NA	"ADEQ Riffle Bugs"	"D-frame di"	"Riffle"	"Abedus"	"Abedus"	5.950991831972	51	FALSE	"X"
"MGANT013.35"	34.1959989	-112.7150386	"Perennial"	"15070103-010"	3850	"warm"	2700	1	1998-04-29	"Raw data from Patti S. fall 1999 - from table 1998"	"ADEQ Riffle Bugs"	"D-frame di"	"Riffle"	"Abedus"	"Abedus"	1	15	FALSE	"X"
"SPSPR005.28"	32.9323147	-110.7424667	"Perennial"	"15050203-001"	1995	"warm"	2707	2	1998-05-21	"Raw data from Patti S. fall 1999 - from table 1998"	"ADEQ Riffle Bugs"	"D-frame di"	"Riffle"	"Abedus"	"Abedus"	2	16	FALSE	"X"
"VRROU002.93"	34.1395906	-111.84675	"Perennial"	"15060203-853"	3300	"warm"	2740	1	1992-10-02	NA	"ADEQ Riffle Bugs"	"D-frame di"	"Pool"	"Abedus"	"Abedus"	1	2	FALSE	"x"
"VRPIE000.29"	34.2243308	-111.4885189	"Perennial"	"15060203-049"	3360	"warm"	2752	1	1992-10-08	NA	"ADEQ Riffle Bugs"	"D-frame di"	"Riffle"	"Abedus"	"Abedus"	1	2	FALSE	"X"
"VRROU002.93"	34.1395906	-111.84675	"Perennial"	"15060203-853"	3300	"warm"	2753	1	1992-10-02	NA	"ADEQ Riffle Bugs"	"D-frame di"	"Riffle"	"Abedus"	"Abedus"	1	2	FALSE	"X"
"VRVER165.07"	34.8936803	-112.2122153	"Perennial"	"15060202-038"	3820	"warm"	2758	1	1992-10-07	NA	"ADEQ Riffle Bugs"	"D-frame di"	"Riffle"	"Abedus"	"Abedus"	1	4	FALSE	"X"
"LCCHC077.84"	34.3996197	-110.8674892	"Perennial"	"15020010-006"	6670	"cold"	2763	1	1993-09-21	NA	"ADEQ Riffle Bugs"	"D-frame di"	"Pool"	"Abedus"	"Abedus"	3	3	FALSE	"X"
"LCCHC073.26"	34.4404519	-110.8402669	"Perennial"	"15020010-006"	6470	"cold"	2764	1	1993-09-21	NA	"ADEQ Riffle Bugs"	"D-frame di"	"Pool"	"Abedus"	"Abedus"	4	32	FALSE	"X"
"VRROU002.93"	34.1395906	-111.84675	"Perennial"	"15060203-853"	3300	"warm"	2770	1	1993-10-07	NA	"ADEQ Riffle Bugs"	"D-frame di"	"Pool"	"Abedus"	"Abedus"	1	8	FALSE	"X"
"VRSYW001.72"	34.8822694	-112.0671	"Perennial"	"15060202-026"	3625	"warm"	2772	1	1993-10-05	NA	"ADEQ Riffle Bugs"	"D-frame di"	"Pool"	"Abedus"	"Abedus"	1	8	FALSE	"X"
"LCCHC073.26"	34.4404519	-110.8402669	"Perennial"	"15020010-006"	6470	"cold"	2783	1	1993-09-21	NA	"ADEQ Riffle Bugs"	"D-frame di"	"Riffle"	"Abedus"	"Abedus"	2	16	FALSE	"X"
"VRROU002.93"	34.1395906	-111.84675	"Perennial"	"15060203-853"	3300	"warm"	2789	1	1993-10-07	NA	"ADEQ Riffle Bugs"	"D-frame di"	"Riffle"	"Abedus"	"Abedus"	2	32	FALSE	"X"
"VRSYH000.25"	34.0796208	-111.7018136	"Perennial"	"15060203-055"	2080	"warm"	2790	1	1993-10-07	NA	"ADEQ Riffle Bugs"	"D-frame di"	"Riffle"	"Abedus"	"Abedus"	1	16	FALSE	"X"
"VRVER107.68"	34.5069167	-111.8374167	"Perennial"	"15060203-027"	3000	"warm"	2794	1	1993-10-04	NA	"ADEQ Riffle Bugs"	"D-frame di"	"Riffle"	"Abedus"	"Abedus"	8	128	FALSE	"X"
"UGCAV016.84"	31.8689389	-109.2371192	"Perennial"	"15040006-852A"	5880	"cold"	2809	1	1998-10-21	NA	"ADEQ Riffle Bugs"	"D-frame di"	"Riffle"	"Abedus"	"Abedus"	1	15	FALSE	"X"
"BWBSR034.68"	34.6634167	-113.5805	"Perennial"	"15030201-004"	1840	"warm"	2830	1	2000-04-18	NA	"ADEQ Riffle Bugs"	"D-frame di"	"Pool"	"Abedus"	"Abedus"	1	30	FALSE	"X"
"MGHSR058.80"	34.0451667	-112.7101111	"Perennial"	"15070103-004"	2236	"warm"	2835	1	2000-03-20	"StationID changed from MGHSR058.40 to match WQDB - 10/20/08 akc"	"ADEQ Riffle Bugs"	"D-frame di"	"Edge"	"Abedus"	"Abedus"	3	12.87	FALSE	"X"
"UGBON000.17"	32.8958333	-109.4797222	"Perennial"	"15040005-030"	3150	"warm"	2841	1	2000-05-22	"*Added bogus dates of Spring 2000 (Feb 29), Leppo 20040428"	"ADEQ Riffle Bugs"	"D-frame di"	"Riffle"	"Abedus"	"Abedus"	1	24	FALSE	"X"
"UGBON000.17"	32.8958333	-109.4797222	"Perennial"	"15040005-030"	3150	"warm"	2841	2	2000-05-22	"*Added bogus dates of Spring 2000 (Feb 29), Leppo 20040428"	"ADEQ Riffle Bugs"	"D-frame di"	"Riffle"	"Abedus"	"Abedus"	1	17.14	FALSE	"X"
"SPRUC008.21"	31.7854872	-109.2933369	"Perennial"	"15080301-288"	6220	"cold"	2844	1	2000-06-01	NA	"ADEQ Riffle Bugs"	"D-frame di"	"Pool"	"Abedus"	"Abedus"	15	15	FALSE	"X"
"SPARA010.19"	32.8955556	-110.5677778	"Perennial"	"15050203-004C"	2633	"warm"	2846	1	2000-05-19	NA	"ADEQ Riffle Bugs"	"D-frame di"	"Riffle"	"Abedus"	"Abedus"	50	1200	FALSE	"X"
"SPARA017.25"	32.9061936	-110.46635	"Perennial"	"15050203-004B"	2980	"warm"	2848	1	2000-05-24	NA	"ADEQ Riffle Bugs"	"D-frame di"	"Edge"	"Abedus"	"Abedus"	1	10.9	FALSE	"X"
"SPBAS001.64"	32.3515642	-110.2352486	"Perennial"	"15050203-899B"	4040	"warm"	2850	1	2000-05-17	"Corrected StationID - 6/3/09 akc"	"ADEQ Riffle Bugs"	"D-frame di"	"Riffle"	"Abedus"	"Abedus"	1	17.1	FALSE	"X"
"SPBHC004.66"	32.4023083	-110.5444336	"Perennial"	"15050203-010A"	3160	"warm"	2852	1	2000-05-16	NA	"ADEQ Riffle Bugs"	"D-frame di"	"Riffle"	"Abedus"	"Abedus"	2	120	FALSE	"X"
"SPSPR059.21"	32.3318103	-110.4139122	"Perennial"	"15050203-011"	3035	"warm"	2860	1	2000-04-27	NA	"ADEQ Riffle Bugs"	"D-frame di"	"Riffle"	"Abedus"	"Abedus"	1	24	FALSE	"X"
"SRPNT008.48"	33.5506111	-110.9906667	"Perennial"	"15060103-018C"	2540	"warm"	2866	1	2000-04-13	NA	"ADEQ Riffle Bugs"	"D-frame di"	"Riffle"	"Abedus"	"Abedus"	1	34.3	FALSE	"X"
"UGBLR028.99"	33.5277222	-109.2025278	"Perennial"	"15040004-025A"	5160	"cold"	2871	1	2000-06-13	NA	"ADEQ Riffle Bugs"	"D-frame di"	"Riffle"	"Abedus"	"Abedus"	1	9.22	FALSE	"X"
"UGBON014.47"	33.0510556	-109.5573333	"Perennial"	"15040005-030"	3940	"warm"	2874	1	2000-05-18	NA	"ADEQ Riffle Bugs"	"D-frame di"	"Riffle"	"Abedus"	"Abedus"	1	60	FALSE	"X"
"VRPIE000.29"	34.2243308	-111.4885189	"Perennial"	"15060203-049"	3360	"warm"	2892	1	1994-10-05	NA	"ADEQ Riffle Bugs"	"D-frame di"	"Riffle"	"Abedus"	"Abedus"	1.06666666666667	8	FALSE	"X"
"VRROU002.93"	34.1395906	-111.84675	"Perennial"	"15060203-853"	3300	"warm"	2893	1	1994-09-24	NA	"ADEQ Riffle Bugs"	"D-frame di"	"Riffle"	"Abedus"	"Abedus"	2	60	FALSE	"X"
"VRSYH000.25"	34.0796208	-111.7018136	"Perennial"	"15060203-055"	2080	"warm"	2894	1	1994-10-14	NA	"ADEQ Riffle Bugs"	"D-frame di"	"Riffle"	"Abedus"	"Abedus"	1	30	FALSE	"X"
"VRSYW001.72"	34.8822694	-112.0671	"Perennial"	"15060202-026"	3625	"warm"	2896	1	1994-10-06	NA	"ADEQ Riffle Bugs"	"D-frame di"	"Riffle"	"Abedus"	"Abedus"	1	30	FALSE	"X"
"VRVER165.07"	34.8936803	-112.2122153	"Perennial"	"15060202-038"	3820	"warm"	2897	1	1994-09-24	NA	"ADEQ Riffle Bugs"	"D-frame di"	"Riffle"	"Abedus"	"Abedus"	1	30	FALSE	"X"
"VRROU002.93"	34.1395906	-111.84675	"Perennial"	"15060203-853"	3300	"warm"	2905	1	1994-09-24	NA	"ADEQ Riffle Bugs"	"D-frame di"	"Pool"	"Abedus"	"Abedus"	1	15	FALSE	"X"
"SRTON058.63"	34.3286944	-111.09375	"Perennial"	"15060105-013A"	5280	"cold"	2917	1	1994-09-21	NA	"ADEQ Riffle Bugs"	"D-frame di"	"Riffle"	"Abedus"	"Abedus"	1.06666666666667	8	FALSE	"X"
"VRBIT003.93"	34.7573589	-112.1059947	"Effluent"	"15060202-066B"	4440	"warm"	2924	1	1995-10-18	NA	"ADEQ Riffle Bugs"	"D-frame di"	"Riffle"	"Abedus"	"Abedus"	1.06666666666667	8	FALSE	"X"
"VRELL009.02"	34.3789003	-111.1755372	"Perennial"	"15060203-459"	6160	"cold"	2926	1	1995-10-25	NA	"ADEQ Riffle Bugs"	"D-frame di"	"Riffle"	"Abedus"	"Abedus"	1.00917431192661	11	FALSE	"X"
"VREVR015.34"	34.2220767	-111.4920647	"Perennial"	"15060203-022C"	3320	"warm"	2931	1	1995-10-24	NA	"ADEQ Riffle Bugs"	"D-frame di"	"Riffle"	"Abedus"	"Abedus"	1	30	FALSE	"X"
"VRGAP000.92"	34.4143839	-111.7950694	"Perennial"	"15060203-774"	3080	"warm"	2932	1	1995-09-28	NA	"ADEQ Riffle Bugs"	"D-frame di"	"Riffle"	"Abedus"	"Abedus"	0.91743119266055	5	FALSE	"X"
"VRHOU003.48"	34.3174794	-111.7179133	"Perennial"	"15060203-041"	2920	"warm"	2933	1	1995-10-30	NA	"ADEQ Riffle Bugs"	"D-frame di"	"Riffle"	"Abedus"	"Abedus"	2	24	FALSE	"X"
"VRBIT003.93"	34.7573589	-112.1059947	"Effluent"	"15060202-066B"	4440	"warm"	2941	1	1995-10-18	NA	"ADEQ Riffle Bugs"	"D-frame di"	"Pool"	"Abedus"	"Abedus"	0.975081256771398	18	FALSE	"X"
"VRHOU003.48"	34.3174794	-111.7179133	"Perennial"	"15060203-041"	2920	"warm"	2946	1	1995-10-30	NA	"ADEQ Riffle Bugs"	"D-frame di"	"Pool"	"Abedus"	"Abedus"	1.85714285714286	12.3871428571429	FALSE	"X"
"VRLIM001.14"	33.9882931	-111.7560217	"Perennial"	"15060203-030"	2120	"warm"	2947	1	1995-11-02	NA	"ADEQ Riffle Bugs"	"D-frame di"	"Pool"	"Abedus"	"Abedus"	1	5	FALSE	"X"
"VROAK043.73"	34.9463489	-111.7532292	"Perennial"	"15060202-018B"	4960	"cold"	2949	1	1995-10-03	NA	"ADEQ Riffle Bugs"	"D-frame di"	"Pool"	"Abedus"	"Abedus"	1	12	FALSE	"X"
"VROAK016.70"	34.7590478	-111.893905	"Perennial"	"15060202-017"	3460	"warm"	2953	1	1995-10-24	NA	"ADEQ Riffle Bugs"	"D-frame di"	"Pool"	"Abedus"	"Abedus"	1	5.33	FALSE	"X"
"VRRED004.17"	34.1699008	-111.7699756	"Perennial"	"15060203-818"	2560	"warm"	2957	1	1995-10-31	NA	"ADEQ Riffle Bugs"	"D-frame di"	"Pool"	"Abedus"	"Abedus"	2	80	FALSE	"X"
"VRROU002.93"	34.1395906	-111.84675	"Perennial"	"15060203-853"	3300	"warm"	2958	1	1995-10-31	NA	"ADEQ Riffle Bugs"	"D-frame di"	"Pool"	"Abedus"	"Abedus"	2	60	FALSE	"X"
"VRWAL018.97"	34.9200869	-112.8485125	"Perennial"	"15060201-017"	5160	"cold"	2964	1	1995-10-10	NA	"ADEQ Riffle Bugs"	"D-frame di"	"Pool"	"Abedus"	"Abedus"	1	20	FALSE	"X"
"SPBHC004.66"	32.4023083	-110.5444336	"Perennial"	"15050203-010A"	3160	"warm"	2988	1	1996-04-29	NA	"ADEQ Riffle Bugs"	"D-frame di"	"Pool"	"Abedus"	"Abedus"	1	120	FALSE	"X"
"UGBON006.41"	32.9565628	-109.5318014	"Perennial"	"15040005-030"	3180	"warm"	2992	1	1996-05-15	NA	"ADEQ Riffle Bugs"	"D-frame di"	"Pool"	"Abedus"	"Abedus"	4	8.56	FALSE	"X"
"SCCIE019.90"	31.8848589	-110.55486	"Perennial"	"15050302-006A"	4050	"warm"	3004	1	1996-05-30	NA	"ADEQ Riffle Bugs"	"D-frame di"	"Riffle"	"Abedus"	"Abedus"	1	15	FALSE	"X"
"LCMIN018.05"	34.1799675	-109.6188642	"Perennial"	"15020002-648"	8070	"cold"	3052	1	2001-06-05	"Data from Patti, added by EWL 2004-May-28"	"ADEQ Riffle Bugs"	"D-frame di"	"Riffle"	"Abedus"	"Abedus"	1	5	FALSE	"X"
"SCSYR004.21"	31.4108567	-111.1963458	"Perennial"	"15080200-002"	3790	"warm"	3057	1	2001-04-24	"StationID changed from SCSYC004.21 to match WQDB - akc 10/16/08. Data from Patti, added by EWL 2004-May-28"	"ADEQ Riffle Bugs"	"D-frame di"	"Riffle"	"Abedus"	"Abedus"	1	12	FALSE	"X"
"SCSCR168.93"	31.3494061	-110.5907764	"Perennial"	"15050301-268"	4630	"warm"	3066	1	2001-04-12	"Data from Patti, added by EWL 2004-May-28"	"ADEQ Riffle Bugs"	"D-frame di"	"Riffle"	"Abedus"	"Abedus"	1	60	FALSE	"X"
"SPBHC004.31"	32.4063333	-110.5407778	"Perennial"	"15050203-010A"	3160	"warm"	3069	1	2001-04-19	"Data from Patti, added by EWL 2004-May-28"	"ADEQ Riffle Bugs"	"D-frame di"	"Riffle"	"Abedus"	"Abedus"	1	30	FALSE	"X"
"UGBON000.17"	32.8958333	-109.4797222	"Perennial"	"15040005-030"	3150	"warm"	3075	1	2001-05-15	"Data from Patti, added by EWL 2004-May-28"	"ADEQ Riffle Bugs"	"D-frame di"	"Riffle"	"Abedus"	"Abedus"	1	30	FALSE	"X"
"VRVER164.63"	34.8952228	-112.2054456	"Perennial"	"15060202-037"	3820	"warm"	3084	1	2001-06-05	"Data from Patti, added by EWL 2004-May-28"	"ADEQ Riffle Bugs"	"D-frame di"	"Riffle"	"Abedus"	"Abedus"	1	10.9	FALSE	"X"
"VRVER164.63"	34.8952228	-112.2054456	"Perennial"	"15060202-037"	3820	"warm"	3128	1	2002-04-16	"Riffle assumed.  Data from Patti, added by EWL 2004-May-28"	"ADEQ Riffle Bugs"	"D-frame di"	"Riffle"	"Abedus"	"Abedus"	3	48	FALSE	"X"
"MGANT013.35"	34.1959989	-112.7150386	"Perennial"	"15070103-010"	3850	"warm"	3184	1	1992-05-08	"New during '08 migration, not data with migration"	"ADEQ Riffle Bugs"	"D-frame di"	"Pool"	"Abedus"	"Abedus"	2	8	FALSE	"X"
"SCSYR004.21"	31.4108567	-111.1963458	"Perennial"	"15080200-002"	3790	"warm"	3201	1	1992-04-25	"StationID changed from SCSYC004.21 to match WQDB - akc 10/16/08. New during '08 migration, not data with migration"	"ADEQ Riffle Bugs"	"D-frame di"	"Pool"	"Abedus"	"Abedus"	2	8	FALSE	"X"
"SRSAL019.52"	33.9127614	-111.0404581	"Perennial"	"15060103-022"	4820	"warm"	3247	1	1992-05-11	"New during '08 migration, not data with migration"	"ADEQ Riffle Bugs"	"D-frame di"	"Pool"	"Abedus"	"Abedus"	1	2	FALSE	"X"
"SPSPR005.28"	32.9323147	-110.7424667	"Perennial"	"15050203-001"	1995	"warm"	3334	1	2000-04-13	"Edge sample, at first bolloxed in migration (fixed now)"	"ADEQ Riffle Bugs"	"D-frame di"	"Edge"	"Abedus"	"Abedus"	1	15	FALSE	"X"
"SPSPR005.28"	32.9323147	-110.7424667	"Perennial"	"15050203-001"	1995	"warm"	3334	2	2000-04-13	"Edge sample, at first bolloxed in migration (fixed now)"	"ADEQ Riffle Bugs"	"D-frame di"	"Edge"	"Abedus"	"Abedus"	1	10.91	FALSE	"X"
"LCMIN018.05"	34.1799675	-109.6188642	"Perennial"	"15020002-648"	8070	"cold"	3387	1	2007-06-29	"NA"	"EMAP Multihab bugs"	"D-frame di"	"Multi-habitat"	"Abedus"	"Abedus"	1	15.527950310559	FALSE	"X"
"CGDIA000.06"	35.7652778	-113.3733333	"Perennial"	"15010002-002"	1340	"warm"	3447	1	2005-05-12	"From file: 2005 bugs column.xls"	"ADEQ Riffle Bugs"	"D-frame di"	"Riffle"	"Abedus"	"Abedus"	1	4	FALSE	"X"
"UGSFR019.04"	33.1322222	-109.2833333	"Perennial"	"15040004-003"	3600	"warm"	3506	1	2006-04-18	"From file: 2006 bugs column.xls"	"ADEQ Riffle Bugs"	"D-frame di"	"Riffle"	"Abedus"	"Abedus"	1	17.15	FALSE	"X"
"MGTUL005.21"	34.0118386	-112.2750253	"Perennial"	"15070102-079"	2230	"warm"	3522	1	1993-04-26	"Reloaded by akc- replacing BenSampID3199 because of missing ben data"	"ADEQ Riffle Bugs"	"D-frame di"	"Riffle"	"Abedus"	"Abedus"	2	32	FALSE	"X"
"SRCYN045.73"	34.2583586	-110.7956817	"Perennial"	"15060103-014"	6270	"cold"	3553	1	1994-05-31	"Reloaded by akc- replacing BenSampID3234 because of missing ben data"	"ADEQ Riffle Bugs"	"D-frame di"	"Pool"	"Abedus"	"Abedus"	1	30	FALSE	"X"
"VRLIM001.14"	33.9882931	-111.7560217	"Perennial"	"15060203-030"	2120	"warm"	3573	1	1995-04-20	"Reloaded by akc- replacing BenSampID3284 because of missing ben data"	"ADEQ Riffle Bugs"	"D-frame di"	"Pool"	"Abedus"	"Abedus"	1	3.75	FALSE	"X"
"VRROU002.93"	34.1395906	-111.84675	"Perennial"	"15060203-853"	3300	"warm"	3582	1	1995-04-18	"Reloaded by akc- replacing BenSampID3296 because of missing ben data"	"ADEQ Riffle Bugs"	"D-frame di"	"Pool"	"Abedus"	"Abedus"	2	10	FALSE	"X"
"LCBIL000.01"	34.1709944	-109.9804028	"Perennial"	"15020005-019"	6660	"cold"	3775	1	2010-06-22	"2010 AZDEQ Fall Benthos (pin 5539.1).xls"	"ADEQ Riffle bugs"	"D-frame di"	"Riffle"	"Ablabesmyia"	"Ablabesmyia"	1	2.91	FALSE	"L"
"LCSIL027.05"	34.4550628	-110.0904081	"Perennial"	"15020005-009"	5630	"cold"	3789	1	2010-06-25	"2010 AZDEQ Fall Benthos (pin 5539.1).xls"	"ADEQ Riffle bugs"	"D-frame di"	"Riffle"	"Ablabesmyia"	"Ablabesmyia"	14	18.62	FALSE	"L"
"SPGRA007.71"	32.6518831	-109.9251794	"Perennial"	"15050201-033A"	5600	"cold"	3833	1	2012-05-16	"2012 AZ DEQ Benthos Taxa (pin6239.1).xls"	"ADEQ Riffle bugs"	"D-frame di"	"Riffle"	"Ablabesmyia"	"Ablabesmyia"	1	4.57	FALSE	"L"
"SRCKN001.61"	33.6818578	-109.4441125	"Perennial"	"15060101-026"	7200	"cold"	3840	1	2012-06-19	"2012 AZ DEQ Benthos Taxa (pin6239.1).xls"	"ADEQ Riffle bugs"	"D-frame di"	"Riffle"	"Ablabesmyia"	"Ablabesmyia"	1	8	FALSE	"L"
"MGHSR002.67"	33.3472222	-112.7258333	"Perennial"	"105070103-001B"	831.91	"Warm"	3856	1	2013-05-16	"2013 AZ DEQ Benthos Taxa (pin6239.2).xlsx"	"ADEQ Riffle bugs"	"D-frame di"	"Riffle"	"Ablabesmyia"	"Ablabesmyia"	1	5.99880023995201	FALSE	"L"
"SPBHC004.31"	32.4063333	-110.5407778	"Perennial"	"15050203-010A"	3160	"warm"	3865	1	2013-04-16	"2013 AZ DEQ Benthos Taxa (pin6239.2).xlsx"	"ADEQ Riffle bugs"	"D-frame di"	"Riffle"	"Ablabesmyia"	"Ablabesmyia"	1	1	FALSE	"L"
"VREVR023.59"	34.2408611	-111.4289167	"Perennial"	"15060203-022C"	3780	"warm"	3885	1	2013-05-20	"2013 AZ DEQ Benthos Taxa (pin6239.2).xlsx"	"ADEQ Riffle bugs"	"D-frame di"	"Riffle"	"Ablabesmyia"	"Ablabesmyia"	1	1	FALSE	"L"
"LCSHL031.05"	34.1717	-109.9832778	"Perennial"	"15020005-012"	6660	"cold"	3910	1	2014-05-12	"PHS, 2014 AZ DEQ Benthos Taxa (pin6658.01).xlsx"	"ADEQ Riffle bugs"	"D-frame di"	"Riffle"	"Ablabesmyia"	"Ablabesmyia"	5	5	FALSE	"L"
"LCSIL027.05"	34.4550628	-110.0904081	"Perennial"	"15020005-009"	5630	"cold"	3789	1	2010-06-25	"2010 AZDEQ Fall Benthos (pin 5539.1).xls"	"ADEQ Riffle bugs"	"D-frame di"	"Riffle"	"Ablabesmyia"	"Ablabesmyia"	1	1.33	FALSE	"P"
"LCCHC073.26"	34.4404519	-110.8402669	"Perennial"	"15020010-006"	6470	"cold"	2062	1	1993-06-10	NA	"ADEQ Riffle Bugs"	"D-frame di"	"Pool"	"Ablabesmyia"	"Ablabesmyia"	5	5	FALSE	"X"
"UGBON006.41"	32.9565628	-109.5318014	"Perennial"	"15040005-030"	3180	"warm"	2109	1	1993-05-20	NA	"ADEQ Riffle Bugs"	"D-frame di"	"Pool"	"Ablabesmyia"	"Ablabesmyia"	4	16	FALSE	"X"
"BWBRO042.16"	34.7439144	-113.2404278	"Perennial"	"15030202-009"	3100	"warm"	2216	1	1997-04-22	"Raw data from Patti S. fall 1999 - from table 1997"	"ADEQ Riffle Bugs"	"D-frame di"	"Pool"	"Ablabesmyia"	"Ablabesmyia"	1	3	FALSE	"X"
"BWCNG006.59"	34.7586647	-113.1203044	"Perennial"	"15030202-014"	4360	"warm"	2217	1	1997-04-23	"Raw data from Patti S. fall 1999 - from table 1997"	"ADEQ Riffle Bugs"	"D-frame di"	"Pool"	"Ablabesmyia"	"Ablabesmyia"	1	15	FALSE	"X"
"LCBRB006.74"	34.4944461	-111.1658931	"Perennial"	"15020008-537"	6950	"cold"	2222	1	1997-05-19	"Raw data from Patti S. fall 1999 - from table 1997"	"ADEQ Riffle Bugs"	"D-frame di"	"Pool"	"Ablabesmyia"	"Ablabesmyia"	23	138	FALSE	"X"
"SRHAG007.47"	34.20379	-111.0086	"Perennial"	"15060105-012B"	4870	"warm"	2229	1	1997-05-13	"Raw data from Patti S. fall 1999 - from table 1997"	"ADEQ Riffle Bugs"	"D-frame di"	"Pool"	"Ablabesmyia"	"Ablabesmyia"	1.5	5.625	FALSE	"X"
"VRPIE016.49"	34.4210325	-111.4409	"Perennial"	"15060203-049"	5760	"cold"	2231	1	1997-05-21	"Raw data from Patti S. fall 1999 - from table 1997"	"ADEQ Riffle Bugs"	"D-frame di"	"Pool"	"Ablabesmyia"	"Ablabesmyia"	8.2	16.4	FALSE	"X"
"VRWCL036.37"	34.5531389	-111.4075278	"Perennial"	"15060203-026A"	5985	"cold"	2232	1	1997-05-22	"Raw data from Patti S. fall 1999 - from table 1997"	"ADEQ Riffle Bugs"	"D-frame di"	"Pool"	"Ablabesmyia"	"Ablabesmyia"	13	55.77	FALSE	"X"
